user_id,user_info,device,geo,audiences,user_properties,user_ltv,predictions,privacy_info,occurrence_date,last_updated_date
71667479bb86fc098918e4b945d1bc2d1d11b156e340c4426714dfcca2e6a872,"{'last_active_timestamp_micros': 1736969208621640, 'user_first_touch_timestamp_micros': 1736899200000000, 'first_purchase_date': None}","{'operating_system': 'web', 'category': 'mobile', 'mobile_brand_name': None, 'mobile_model_name': None, 'unified_screen_name': 'Klientske centrum - NicoLips'}","{'city': '', 'country': 'Slovakia', 'continent': 'Europe', 'region': 'Trencin Region'}","[{'id': 5775046007, 'name': 'All Users', 'membership_start_timestamp_micros': 1736966604000000, 'membership_expiry_timestamp_micros': 1783625208000000, 'npa': False}]",[],"{'revenue_in_usd': None, 'sessions': 1, 'engagement_time_millis': 682489, 'purchases': None, 'engaged_sessions': 1, 'session_duration_micros': 2604359883}","{'in_app_purchase_score_7d': None, 'purchase_score_7d': None, 'churn_score_7d': None, 'revenue_28d_in_usd': None}","{'is_limited_ad_tracking': 'false', 'is_ads_personalization_allowed': '(not set)'}",20250115,20250115
5851fc90f29919fc3d12cef62c06a50c2898ae07d0fc9f9c2d2570cde92480c7,"{'last_active_timestamp_micros': 1736946971352783, 'user_first_touch_timestamp_micros': 1736899200000000, 'first_purchase_date': None}","{'operating_system': 'web', 'category': 'mobile', 'mobile_brand_name': 'Apple', 'mobile_model_name': None, 'unified_screen_name': 'Moje objednávky - NicoLips'}","{'city': 'Bratislava', 'country': 'Slovakia', 'continent': 'Europe', 'region': 'Bratislava Region'}","[{'id': 5775046007, 'name': 'All Users', 'membership_start_timestamp_micros': 1736832188000000, 'membership_expiry_timestamp_micros': 1783602971000000, 'npa': False}]",[],"{'revenue_in_usd': None, 'sessions': 5, 'engagement_time_millis': 186472, 'purchases': None, 'engaged_sessions': 5, 'session_duration_micros': 1974997586}","{'in_app_purchase_score_7d': None, 'purchase_score_7d': None, 'churn_score_7d': None, 'revenue_28d_in_usd': None}","{'is_limited_ad_tracking': 'false', 'is_ads_personalization_allowed': '(not set)'}",20250115,20250115
8ca49d913a0e67edf2826e2b3c1c5472a9fa15c1b451ddfac38ca6cd3a668062,"{'last_active_timestamp_micros': 1736947953461975, 'user_first_touch_timestamp_micros': 1736899200000000, 'first_purchase_date': None}","{'operating_system': 'web', 'category': 'mobile', 'mobile_brand_name': 'Apple', 'mobile_model_name': None, 'unified_screen_name': 'Objednávka - informácie o Vás'}","{'city': 'Kosice', 'country': 'Slovakia', 'continent': 'Europe', 'region': 'Kosice Region'}","[{'id': 5775046007, 'name': 'All Users', 'membership_start_timestamp_micros': 1736947584000000, 'membership_expiry_timestamp_micros': 1783603953000000, 'npa': False}]",[],"{'revenue_in_usd': None, 'sessions': 1, 'engagement_time_millis': 251371, 'purchases': None, 'engaged_sessions': 1, 'session_duration_micros': 368470667}","{'in_app_purchase_score_7d': None, 'purchase_score_7d': None, 'churn_score_7d': None, 'revenue_28d_in_usd': None}","{'is_limited_ad_tracking': 'false', 'is_ads_personalization_allowed': '(not set)'}",20250115,20250115
9026326975943e170fff00c76c5d9220ecc9b6166059c48599a4604bfe580022,"{'last_active_timestamp_micros': 1736968411629735, 'user_first_touch_timestamp_micros': 0, 'first_purchase_date': None}","{'operating_system': 'web', 'category': 'mobile', 'mobile_brand_name': 'Apple', 'mobile_model_name': None, 'unified_screen_name': 'GARANT COLD MINT - nicolips.sk'}","{'city': 'Zlin', 'country': 'Czechia', 'continent': 'Europe', 'region': 'Zlin Region'}","[{'id': 5775046007, 'name': 'All Users', 'membership_start_timestamp_micros': 1736967342000000, 'membership_expiry_timestamp_micros': 1783624411000000, 'npa': False}]",[],"{'revenue_in_usd': None, 'sessions': 1, 'engagement_time_millis': 116636, 'purchases': None, 'engaged_sessions': 1, 'session_duration_micros': 1069285973}","{'in_app_purchase_score_7d': None, 'purchase_score_7d': None, 'churn_score_7d': None, 'revenue_28d_in_usd': None}","{'is_limited_ad_tracking': 'false', 'is_ads_personalization_allowed': '(not set)'}",20250115,20250115
7c77721802e88bf0fa03c02cc9632d42205d9a856801593ce34747d149dc4a34,"{'last_active_timestamp_micros': 1736936288446093, 'user_first_touch_timestamp_micros': 1736899200000000, 'first_purchase_date': None}","{'operating_system': 'web', 'category': 'mobile', 'mobile_brand_name': 'Apple', 'mobile_model_name': None, 'unified_screen_name': 'Nastavenie môjho účtu - NicoLips'}","{'city': 'Bratislava', 'country': 'Slovakia', 'continent': 'Europe', 'region': 'Bratislava Region'}","[{'id': 5775046007, 'name': 'All Users', 'membership_start_timestamp_micros': 1736935635000000, 'membership_expiry_timestamp_micros': 1783592288000000, 'npa': False}]",[],"{'revenue_in_usd': None, 'sessions': 1, 'engagement_time_millis': 116473, 'purchases': None, 'engaged_sessions': 1, 'session_duration_micros': 652473795}","{'in_app_purchase_score_7d': None, 'purchase_score_7d': None, 'churn_score_7d': None, 'revenue_28d_in_usd': None}","{'is_limited_ad_tracking': 'false', 'is_ads_personalization_allowed': '(not set)'}",20250115,20250115
2fe4e4544e8f5d7260569c081945b64b4674930f79bc89154c605d1542ac8d62,"{'last_active_timestamp_micros': 1736925132420893, 'user_first_touch_timestamp_micros': 1736899200000000, 'first_purchase_date': None}","{'operating_system': 'web', 'category': 'mobile', 'mobile_brand_name': 'Apple', 'mobile_model_name': None, 'unified_screen_name': 'Objednávka - informácie o Vás'}","{'city': 'Bratislava', 'country': 'Slovakia', 'continent': 'Europe', 'region': 'Bratislava Region'}","[{'id': 5775046007, 'name': 'All Users', 'membership_start_timestamp_micros': 1736922565000000, 'membership_expiry_timestamp_micros': 1783581132000000, 'npa': False}]",[],"{'revenue_in_usd': None, 'sessions': 1, 'engagement_time_millis': 1074149, 'purchases': None, 'engaged_sessions': 1, 'session_duration_micros': 2567112390}","{'in_app_purchase_score_7d': None, 'purchase_score_7d': None, 'churn_score_7d': None, 'revenue_28d_in_usd': None}","{'is_limited_ad_tracking': 'false', 'is_ads_personalization_allowed': '(not set)'}",20250115,20250115
eb213e22e7040aeff48df4c1434de9f82680ac0bdb9ce747f9522be8bc3324a4,"{'last_active_timestamp_micros': 1736963653823096, 'user_first_touch_timestamp_micros': 1736899200000000, 'first_purchase_date': None}","{'operating_system': 'web', 'category': 'mobile', 'mobile_brand_name': 'Apple', 'mobile_model_name': None, 'unified_screen_name': 'Objednávka - informácie o Vás'}","{'city': 'Bratislava', 'country': 'Slovakia', 'continent': 'Europe', 'region': 'Bratislava Region'}","[{'id': 5775046007, 'name': 'All Users', 'membership_start_timestamp_micros': 1736962550000000, 'membership_expiry_timestamp_micros': 1783619653000000, 'npa': False}]",[],"{'revenue_in_usd': None, 'sessions': 1, 'engagement_time_millis': 497704, 'purchases': None, 'engaged_sessions': 1, 'session_duration_micros': 1103550062}","{'in_app_purchase_score_7d': None, 'purchase_score_7d': None, 'churn_score_7d': None, 'revenue_28d_in_usd': None}","{'is_limited_ad_tracking': 'false', 'is_ads_personalization_allowed': '(not set)'}",20250115,20250115
67f4e139857fd0ffd78ec2950c67ca0ebcddb70854cbb8d5241f6e28456c931e,"{'last_active_timestamp_micros': 1736960677892045, 'user_first_touch_timestamp_micros': 1736899200000000, 'first_purchase_date': '20250115'}","{'operating_system': 'web', 'category': 'mobile', 'mobile_brand_name': 'Apple', 'mobile_model_name': None, 'unified_screen_name': 'Moje objednávky - NicoLips'}","{'city': 'Bratislava', 'country': 'Slovakia', 'continent': 'Europe', 'region': 'Bratislava Region'}","[{'id': 5775046007, 'name': 'All Users', 'membership_start_timestamp_micros': 1736941564000000, 'membership_expiry_timestamp_micros': 1783616677000000, 'npa': False}
 {'id': 5775046008, 'name': 'Purchasers', 'membership_start_timestamp_micros': 1736942355000000, 'membership_expiry_timestamp_micros': 1783598355000000, 'npa': False}]",[],"{'revenue_in_usd': 37.114934, 'sessions': 2, 'engagement_time_millis': 382766, 'purchases': 1, 'engaged_sessions': 2, 'session_duration_micros': 2432292856}","{'in_app_purchase_score_7d': None, 'purchase_score_7d': None, 'churn_score_7d': None, 'revenue_28d_in_usd': None}","{'is_limited_ad_tracking': 'false', 'is_ads_personalization_allowed': '(not set)'}",20250115,20250115
b57f2bf4255089634d057d0eb62ee53aac1d9a1eb1998dde7e00c5cdd117e6a9,"{'last_active_timestamp_micros': 1736969027692014, 'user_first_touch_timestamp_micros': 0, 'first_purchase_date': '20250115'}","{'operating_system': 'web', 'category': 'mobile', 'mobile_brand_name': 'Apple', 'mobile_model_name': None, 'unified_screen_name': 'Ďakujeme za objednávku - NicoLips'}","{'city': 'Bratislava', 'country': 'Slovakia', 'continent': 'Europe', 'region': 'Bratislava Region'}","[{'id': 5775046007, 'name': 'All Users', 'membership_start_timestamp_micros': 1736968618000000, 'membership_expiry_timestamp_micros': 1783625027000000, 'npa': False}
 {'id': 5775046008, 'name': 'Purchasers', 'membership_start_timestamp_micros': 1736969014000000, 'membership_expiry_timestamp_micros': 1783625014000000, 'npa': False}]",[],"{'revenue_in_usd': 16.037822, 'sessions': 1, 'engagement_time_millis': 319692, 'purchases': 1, 'engaged_sessions': 1, 'session_duration_micros': 409420793}","{'in_app_purchase_score_7d': None, 'purchase_score_7d': None, 'churn_score_7d': None, 'revenue_28d_in_usd': None}","{'is_limited_ad_tracking': 'false', 'is_ads_personalization_allowed': '(not set)'}",20250115,20250115
a5debaaf266317a6a602f2598875e876060eabc7258b41c516fbb812e2c84eaf,"{'last_active_timestamp_micros': 1736954134089252, 'user_first_touch_timestamp_micros': 1724716800000000, 'first_purchase_date': '20240729'}","{'operating_system': 'web', 'category': 'mobile', 'mobile_brand_name': 'Apple', 'mobile_model_name': None, 'unified_screen_name': 'Ďakujeme za objednávku - NicoLips'}","{'city': 'Bratislava', 'country': 'Slovakia', 'continent': 'Europe', 'region': 'Bratislava Region'}","[{'id': 5775046007, 'name': 'All Users', 'membership_start_timestamp_micros': 1719480449000000, 'membership_expiry_timestamp_micros': 1783610134000000, 'npa': False}
 {'id': 5775046008, 'name': 'Purchasers', 'membership_start_timestamp_micros': 1722237683000000, 'membership_expiry_timestamp_micros': 1783610134000000, 'npa': False}]",[],"{'revenue_in_usd': 178.829548, 'sessions': 21, 'engagement_time_millis': 2583636, 'purchases': 8, 'engaged_sessions': 21, 'session_duration_micros': 8813467518}","{'in_app_purchase_score_7d': None, 'purchase_score_7d': None, 'churn_score_7d': None, 'revenue_28d_in_usd': None}","{'is_limited_ad_tracking': 'false', 'is_ads_personalization_allowed': '(not set)'}",20250115,20250115
