pseudo_user_id,stream_id,user_info,device,geo,audiences,user_properties,user_ltv,predictions,privacy_info,occurrence_date,last_updated_date
1012812784.1732221436,5775020580,"{'last_active_timestamp_micros': 1736712215121802, 'user_first_touch_timestamp_micros': 1732147200000000, 'first_purchase_date': '20241227'}","{'operating_system': 'web', 'category': 'mobile', 'mobile_brand_name': 'Apple', 'mobile_model_name': None, 'unified_screen_name': 'Nikotinové sáčky, E-cigarety | e-shop Nicolips'}","{'city': 'Prague', 'country': 'Czechia', 'continent': 'Europe', 'region': 'Prague'}","[{'id': 5775046008, 'name': 'Purchasers', 'membership_start_timestamp_micros': 1735300617000000, 'membership_expiry_timestamp_micros': 1783364685000000, 'npa': False}
 {'id': 5775046007, 'name': 'All Users', 'membership_start_timestamp_micros': 1732221436000000, 'membership_expiry_timestamp_micros': 1783368215000000, 'npa': False}]",[],"{'revenue_in_usd': 137.391087, 'sessions': 51, 'engagement_time_millis': 5288569, 'purchases': 3, 'engaged_sessions': 23, 'session_duration_micros': 20996275063}","{'in_app_purchase_score_7d': None, 'purchase_score_7d': None, 'churn_score_7d': None, 'revenue_28d_in_usd': None}","{'is_limited_ad_tracking': 'false', 'is_ads_personalization_allowed': 'true'}",20250112,20250112
133686482.1729181768,5775020580,"{'last_active_timestamp_micros': 1736713595338177, 'user_first_touch_timestamp_micros': 1729123200000000, 'first_purchase_date': '20241206'}","{'operating_system': 'web', 'category': 'desktop', 'mobile_brand_name': 'Apple', 'mobile_model_name': None, 'unified_screen_name': 'Nikotinové sáčky ICEBERG - nicolips.cz'}","{'city': 'Prague', 'country': 'Czechia', 'continent': 'Europe', 'region': 'Prague'}","[{'id': 5775046007, 'name': 'All Users', 'membership_start_timestamp_micros': 1729181767000000, 'membership_expiry_timestamp_micros': 1783369595000000, 'npa': False}
 {'id': 5775046008, 'name': 'Purchasers', 'membership_start_timestamp_micros': 1733481800000000, 'membership_expiry_timestamp_micros': 1780137800000000, 'npa': False}]",[],"{'revenue_in_usd': 19.000091, 'sessions': 59, 'engagement_time_millis': 3371978, 'purchases': 1, 'engaged_sessions': 14, 'session_duration_micros': 6509255049}","{'in_app_purchase_score_7d': None, 'purchase_score_7d': None, 'churn_score_7d': None, 'revenue_28d_in_usd': None}","{'is_limited_ad_tracking': 'false', 'is_ads_personalization_allowed': 'false'}",20250112,20250112
1638321549.1733843728,5775020580,"{'last_active_timestamp_micros': 1736705420412840, 'user_first_touch_timestamp_micros': 1733788800000000, 'first_purchase_date': '20241211'}","{'operating_system': 'web', 'category': 'mobile', 'mobile_brand_name': 'Samsung', 'mobile_model_name': 'SM-A556B', 'unified_screen_name': 'Nikotínové vrecúška - nicolips.sk'}","{'city': 'Veszprem', 'country': 'Hungary', 'continent': 'Europe', 'region': 'Veszprem'}","[{'id': 5775046008, 'name': 'Purchasers', 'membership_start_timestamp_micros': 1733925069000000, 'membership_expiry_timestamp_micros': 1781181385000000, 'npa': False}
 {'id': 5775046007, 'name': 'All Users', 'membership_start_timestamp_micros': 1733843727000000, 'membership_expiry_timestamp_micros': 1783361420000000, 'npa': False}]",[],"{'revenue_in_usd': 48.356879, 'sessions': 31, 'engagement_time_millis': 3837584, 'purchases': 2, 'engaged_sessions': 24, 'session_duration_micros': 11631894340}","{'in_app_purchase_score_7d': None, 'purchase_score_7d': None, 'churn_score_7d': None, 'revenue_28d_in_usd': None}","{'is_limited_ad_tracking': 'false', 'is_ads_personalization_allowed': 'true'}",20250112,20250112
1383377152.1729192367,5775020580,"{'last_active_timestamp_micros': 1736709913357669, 'user_first_touch_timestamp_micros': 1729123200000000, 'first_purchase_date': None}","{'operating_system': 'web', 'category': 'mobile', 'mobile_brand_name': 'Apple', 'mobile_model_name': None, 'unified_screen_name': 'CUBA JOGURT MEDIUM - nicolips.sk'}","{'city': '', 'country': 'Hungary', 'continent': 'Europe', 'region': 'Pest County'}","[{'id': 5775046007, 'name': 'All Users', 'membership_start_timestamp_micros': 1729192366000000, 'membership_expiry_timestamp_micros': 1783365913000000, 'npa': False}]",[],"{'revenue_in_usd': None, 'sessions': 14, 'engagement_time_millis': 1082036, 'purchases': None, 'engaged_sessions': 10, 'session_duration_micros': 2325406449}","{'in_app_purchase_score_7d': None, 'purchase_score_7d': None, 'churn_score_7d': None, 'revenue_28d_in_usd': None}","{'is_limited_ad_tracking': 'false', 'is_ads_personalization_allowed': 'false'}",20250112,20250112
1378017401.1736091526,5775020580,"{'last_active_timestamp_micros': 1736712817346029, 'user_first_touch_timestamp_micros': 1736035200000000, 'first_purchase_date': None}","{'operating_system': 'web', 'category': 'mobile', 'mobile_brand_name': 'Apple', 'mobile_model_name': None, 'unified_screen_name': 'Vyhľadávanie - NicoLips'}","{'city': '', 'country': 'Hungary', 'continent': 'Europe', 'region': 'Pest County'}","[{'id': 5775046007, 'name': 'All Users', 'membership_start_timestamp_micros': 1736091526000000, 'membership_expiry_timestamp_micros': 1783368817000000, 'npa': False}]",[],"{'revenue_in_usd': None, 'sessions': 8, 'engagement_time_millis': 1812919, 'purchases': None, 'engaged_sessions': 8, 'session_duration_micros': 3485474099}","{'in_app_purchase_score_7d': None, 'purchase_score_7d': None, 'churn_score_7d': None, 'revenue_28d_in_usd': None}","{'is_limited_ad_tracking': 'false', 'is_ads_personalization_allowed': 'true'}",20250112,20250112
578469565.1726495743,5775020580,"{'last_active_timestamp_micros': 1736707812838117, 'user_first_touch_timestamp_micros': 1726444800000000, 'first_purchase_date': '20250102'}","{'operating_system': 'web', 'category': 'mobile', 'mobile_brand_name': 'Apple', 'mobile_model_name': None, 'unified_screen_name': 'ZYN CHILI GUAVA - nicolips.sk'}","{'city': 'Nove Zamky', 'country': 'Slovakia', 'continent': 'Europe', 'region': 'Nitra Region'}","[{'id': 5775046007, 'name': 'All Users', 'membership_start_timestamp_micros': 1726495743000000, 'membership_expiry_timestamp_micros': 1783363812000000, 'npa': False}
 {'id': 5775046008, 'name': 'Purchasers', 'membership_start_timestamp_micros': 1735848849000000, 'membership_expiry_timestamp_micros': 1782504849000000, 'npa': False}]",[],"{'revenue_in_usd': 19.481878, 'sessions': 34, 'engagement_time_millis': 2580522, 'purchases': 1, 'engaged_sessions': 24, 'session_duration_micros': 13439950575}","{'in_app_purchase_score_7d': None, 'purchase_score_7d': None, 'churn_score_7d': None, 'revenue_28d_in_usd': None}","{'is_limited_ad_tracking': 'false', 'is_ads_personalization_allowed': 'false'}",20250112,20250112
140197944.1724087347,5775020580,"{'last_active_timestamp_micros': 1736703709951953, 'user_first_touch_timestamp_micros': 1724025600000000, 'first_purchase_date': '20240821'}","{'operating_system': 'web', 'category': 'mobile', 'mobile_brand_name': 'Apple', 'mobile_model_name': None, 'unified_screen_name': 'Vyhľadávanie - NicoLips'}","{'city': '', 'country': 'Slovakia', 'continent': 'Europe', 'region': 'Nitra Region'}","[{'id': 5775046007, 'name': 'All Users', 'membership_start_timestamp_micros': 1724087346000000, 'membership_expiry_timestamp_micros': 1783359709000000, 'npa': False}
 {'id': 5775046008, 'name': 'Purchasers', 'membership_start_timestamp_micros': 1727291324000000, 'membership_expiry_timestamp_micros': 1782759013000000, 'npa': False}]",[],"{'revenue_in_usd': 746.110636, 'sessions': 128, 'engagement_time_millis': 8040068, 'purchases': 17, 'engaged_sessions': 113, 'session_duration_micros': 29369994324}","{'in_app_purchase_score_7d': None, 'purchase_score_7d': None, 'churn_score_7d': None, 'revenue_28d_in_usd': None}","{'is_limited_ad_tracking': 'false', 'is_ads_personalization_allowed': 'false'}",20250112,20250112
34732679.1695022297,5775020580,"{'last_active_timestamp_micros': 1736718067289953, 'user_first_touch_timestamp_micros': 1694995200000000, 'first_purchase_date': '20230918'}","{'operating_system': 'web', 'category': 'mobile', 'mobile_brand_name': 'Samsung', 'mobile_model_name': 'SM-A536B', 'unified_screen_name': 'Objednávka - informácie o Vás'}","{'city': 'Sturovo', 'country': 'Slovakia', 'continent': 'Europe', 'region': 'Nitra Region'}","[{'id': 5775046007, 'name': 'All Users', 'membership_start_timestamp_micros': 1695022324000000, 'membership_expiry_timestamp_micros': 1783374067000000, 'npa': False}
 {'id': 5775046008, 'name': 'Purchasers', 'membership_start_timestamp_micros': 1728935613000000, 'membership_expiry_timestamp_micros': 1775591613000000, 'npa': False}]",[],"{'revenue_in_usd': 137.097981, 'sessions': 173, 'engagement_time_millis': 33236801, 'purchases': 13, 'engaged_sessions': 166, 'session_duration_micros': 92362423832}","{'in_app_purchase_score_7d': None, 'purchase_score_7d': None, 'churn_score_7d': None, 'revenue_28d_in_usd': None}","{'is_limited_ad_tracking': 'false', 'is_ads_personalization_allowed': 'false'}",20250112,20250112
660355203.1735479641,5775020580,"{'last_active_timestamp_micros': 1736694346299015, 'user_first_touch_timestamp_micros': 1735430400000000, 'first_purchase_date': '20250106'}","{'operating_system': 'web', 'category': 'mobile', 'mobile_brand_name': 'Xiaomi', 'mobile_model_name': '22071219CG', 'unified_screen_name': '77 VB EDITION LIQUORICE & CITRUS- nicolips.sk'}","{'city': '', 'country': 'Slovakia', 'continent': 'Europe', 'region': 'Nitra Region'}","[{'id': 5775046007, 'name': 'All Users', 'membership_start_timestamp_micros': 1735479641000000, 'membership_expiry_timestamp_micros': 1783350346000000, 'npa': False}
 {'id': 5775046008, 'name': 'Purchasers', 'membership_start_timestamp_micros': 1736184120000000, 'membership_expiry_timestamp_micros': 1782840120000000, 'npa': False}]",[],"{'revenue_in_usd': 7.411607, 'sessions': 19, 'engagement_time_millis': 5193903, 'purchases': 1, 'engaged_sessions': 14, 'session_duration_micros': 14483026731}","{'in_app_purchase_score_7d': None, 'purchase_score_7d': None, 'churn_score_7d': None, 'revenue_28d_in_usd': None}","{'is_limited_ad_tracking': 'false', 'is_ads_personalization_allowed': 'true'}",20250112,20250112
209984052.1719959580,5775020580,"{'last_active_timestamp_micros': 1736678100922592, 'user_first_touch_timestamp_micros': 1719964800000000, 'first_purchase_date': None}","{'operating_system': 'web', 'category': 'mobile', 'mobile_brand_name': 'Xiaomi', 'mobile_model_name': '22101316G', 'unified_screen_name': 'KILLA COLA - nicolips.sk'}","{'city': '', 'country': 'Slovakia', 'continent': 'Europe', 'region': 'Nitra Region'}","[{'id': 5775046007, 'name': 'All Users', 'membership_start_timestamp_micros': 1719959581000000, 'membership_expiry_timestamp_micros': 1783334100000000, 'npa': False}]",[],"{'revenue_in_usd': None, 'sessions': 15, 'engagement_time_millis': 4812729, 'purchases': None, 'engaged_sessions': 15, 'session_duration_micros': 13045912914}","{'in_app_purchase_score_7d': None, 'purchase_score_7d': None, 'churn_score_7d': None, 'revenue_28d_in_usd': None}","{'is_limited_ad_tracking': 'false', 'is_ads_personalization_allowed': 'true'}",20250112,20250112
