pseudo_user_id,stream_id,user_info,device,geo,audiences,user_properties,user_ltv,predictions,privacy_info,occurrence_date,last_updated_date
1416304408.1737743349,5775020580,"{'last_active_timestamp_micros': 1743108205981156, 'user_first_touch_timestamp_micros': 1737676800000000, 'first_purchase_date': None}","{'operating_system': 'web', 'category': 'mobile', 'mobile_brand_name': 'Xiaomi', 'mobile_model_name': 'M2102J20SG', 'unified_screen_name': 'Nákupný košík - NicoLips'}","{'city': '', 'country': 'Slovakia', 'continent': 'Europe', 'region': 'Presov Region'}","[{'id': 5775046007, 'name': 'All Users', 'membership_start_timestamp_micros': 1737743349000000, 'membership_expiry_timestamp_micros': 1789764205000000, 'npa': False}]",[],"{'revenue_in_usd': None, 'sessions': 38, 'engagement_time_millis': 1313147, 'purchases': None, 'engaged_sessions': 23, 'session_duration_micros': 18352368695}","{'in_app_purchase_score_7d': None, 'purchase_score_7d': None, 'churn_score_7d': None, 'revenue_28d_in_usd': None}","{'is_limited_ad_tracking': 'false', 'is_ads_personalization_allowed': 'true'}",20250327,20250327
424342989.1726153496,5775020580,"{'last_active_timestamp_micros': 1743096983864465, 'user_first_touch_timestamp_micros': 1726099200000000, 'first_purchase_date': '20250204'}","{'operating_system': 'web', 'category': 'mobile', 'mobile_brand_name': 'Nothing', 'mobile_model_name': 'A063', 'unified_screen_name': 'Vyhľadávanie - NicoLips'}","{'city': '', 'country': 'Slovakia', 'continent': 'Europe', 'region': 'Zilina Region'}","[{'id': 5775046008, 'name': 'Purchasers', 'membership_start_timestamp_micros': 1738692600000000, 'membership_expiry_timestamp_micros': 1785348600000000, 'npa': False}
 {'id': 5775046007, 'name': 'All Users', 'membership_start_timestamp_micros': 1726153496000000, 'membership_expiry_timestamp_micros': 1789752983000000, 'npa': False}]",[],"{'revenue_in_usd': 16.774041, 'sessions': 14, 'engagement_time_millis': 944809, 'purchases': 1, 'engaged_sessions': 14, 'session_duration_micros': 1558742882}","{'in_app_purchase_score_7d': None, 'purchase_score_7d': None, 'churn_score_7d': None, 'revenue_28d_in_usd': None}","{'is_limited_ad_tracking': 'false', 'is_ads_personalization_allowed': 'true'}",20250327,20250327
408549975.1739987281,5775020580,"{'last_active_timestamp_micros': 1743096033474522, 'user_first_touch_timestamp_micros': 1739923200000000, 'first_purchase_date': None}","{'operating_system': 'web', 'category': 'mobile', 'mobile_brand_name': 'Xiaomi', 'mobile_model_name': '23021RAA2Y', 'unified_screen_name': 'Nikotínové vrecúška, E-cigarety| e-shop Nicolips'}","{'city': '', 'country': 'Slovakia', 'continent': 'Europe', 'region': 'Trencin Region'}","[{'id': 5775046007, 'name': 'All Users', 'membership_start_timestamp_micros': 1739987281000000, 'membership_expiry_timestamp_micros': 1789752033000000, 'npa': False}]",[],"{'revenue_in_usd': None, 'sessions': 28, 'engagement_time_millis': 3667801, 'purchases': None, 'engaged_sessions': 23, 'session_duration_micros': 14772922990}","{'in_app_purchase_score_7d': None, 'purchase_score_7d': None, 'churn_score_7d': None, 'revenue_28d_in_usd': None}","{'is_limited_ad_tracking': 'false', 'is_ads_personalization_allowed': 'true'}",20250327,20250327
180289524.1740130550,5775020580,"{'last_active_timestamp_micros': 1743072322784917, 'user_first_touch_timestamp_micros': 0, 'first_purchase_date': None}","{'operating_system': 'web', 'category': 'desktop', 'mobile_brand_name': 'Apple', 'mobile_model_name': None, 'unified_screen_name': 'Nikotínové vrecúška, E-cigarety| e-shop Nicolips'}","{'city': '', 'country': 'Slovakia', 'continent': 'Europe', 'region': 'Trencin Region'}","[{'id': 5775046007, 'name': 'All Users', 'membership_start_timestamp_micros': 1740134091000000, 'membership_expiry_timestamp_micros': 1789728322000000, 'npa': False}]",[],"{'revenue_in_usd': None, 'sessions': 58, 'engagement_time_millis': 10367679, 'purchases': None, 'engaged_sessions': 52, 'session_duration_micros': 77139036961}","{'in_app_purchase_score_7d': None, 'purchase_score_7d': None, 'churn_score_7d': None, 'revenue_28d_in_usd': None}","{'is_limited_ad_tracking': 'false', 'is_ads_personalization_allowed': 'true'}",20250327,20250327
2069504653.1741878945,5775020580,"{'last_active_timestamp_micros': 1743100904241484, 'user_first_touch_timestamp_micros': 1741824000000000, 'first_purchase_date': None}","{'operating_system': 'web', 'category': 'mobile', 'mobile_brand_name': 'Xiaomi', 'mobile_model_name': '23124RA7EO', 'unified_screen_name': 'KURWA COLLECTION RASPBERRY STRAWBERRY -nicolips.sk'}","{'city': '', 'country': 'Slovakia', 'continent': 'Europe', 'region': 'Presov Region'}","[{'id': 5775046007, 'name': 'All Users', 'membership_start_timestamp_micros': 1741878945000000, 'membership_expiry_timestamp_micros': 1789756904000000, 'npa': False}]",[],"{'revenue_in_usd': None, 'sessions': 14, 'engagement_time_millis': 2415314, 'purchases': None, 'engaged_sessions': 14, 'session_duration_micros': 4680226185}","{'in_app_purchase_score_7d': None, 'purchase_score_7d': None, 'churn_score_7d': None, 'revenue_28d_in_usd': None}","{'is_limited_ad_tracking': 'false', 'is_ads_personalization_allowed': 'true'}",20250327,20250327
486277475.1660941420,5775020580,"{'last_active_timestamp_micros': 1743109061079770, 'user_first_touch_timestamp_micros': 1695168000000000, 'first_purchase_date': None}","{'operating_system': 'web', 'category': 'desktop', 'mobile_brand_name': 'Google', 'mobile_model_name': None, 'unified_screen_name': 'Najsilnejšie Nikotínové Vrecúška – Intenzívny Zážitok pre Skúsených | NicoLips'}","{'city': '', 'country': 'Slovakia', 'continent': 'Europe', 'region': 'Trencin Region'}","[{'id': 5775046007, 'name': 'All Users', 'membership_start_timestamp_micros': 1695228466000000, 'membership_expiry_timestamp_micros': 1789765061000000, 'npa': False}]",[],"{'revenue_in_usd': 0.0, 'sessions': 80, 'engagement_time_millis': 15502054, 'purchases': None, 'engaged_sessions': 71, 'session_duration_micros': 45573915092}","{'in_app_purchase_score_7d': None, 'purchase_score_7d': None, 'churn_score_7d': None, 'revenue_28d_in_usd': None}","{'is_limited_ad_tracking': 'false', 'is_ads_personalization_allowed': 'true'}",20250327,20250327
1427754633.1739794617,5775020580,"{'last_active_timestamp_micros': 1743108204984640, 'user_first_touch_timestamp_micros': 1739750400000000, 'first_purchase_date': None}","{'operating_system': 'web', 'category': 'mobile', 'mobile_brand_name': 'Xiaomi', 'mobile_model_name': '23078PND5G', 'unified_screen_name': 'KURWA COLLECTION PINACOLADA MANGO -nicolips.sk'}","{'city': '', 'country': 'Slovakia', 'continent': 'Europe', 'region': 'Nitra Region'}","[{'id': 5775046007, 'name': 'All Users', 'membership_start_timestamp_micros': 1739794617000000, 'membership_expiry_timestamp_micros': 1789764204000000, 'npa': False}]",[],"{'revenue_in_usd': None, 'sessions': 23, 'engagement_time_millis': 2148826, 'purchases': None, 'engaged_sessions': 20, 'session_duration_micros': 10293799190}","{'in_app_purchase_score_7d': None, 'purchase_score_7d': None, 'churn_score_7d': None, 'revenue_28d_in_usd': None}","{'is_limited_ad_tracking': 'false', 'is_ads_personalization_allowed': 'true'}",20250327,20250327
499048898.1734203852,5775020580,"{'last_active_timestamp_micros': 1743108671912896, 'user_first_touch_timestamp_micros': 1734134400000000, 'first_purchase_date': '20250228'}","{'operating_system': 'web', 'category': 'mobile', 'mobile_brand_name': 'Honor', 'mobile_model_name': 'CRT-NX1', 'unified_screen_name': 'Ďakujeme za objednávku - NicoLips'}","{'city': '', 'country': 'Slovakia', 'continent': 'Europe', 'region': 'Trnava Region'}","[{'id': 5775046007, 'name': 'All Users', 'membership_start_timestamp_micros': 1734203852000000, 'membership_expiry_timestamp_micros': 1789764671000000, 'npa': False}
 {'id': 5775046008, 'name': 'Purchasers', 'membership_start_timestamp_micros': 1740703818000000, 'membership_expiry_timestamp_micros': 1789335013000000, 'npa': False}]",[],"{'revenue_in_usd': 132.186111, 'sessions': 37, 'engagement_time_millis': 8653484, 'purchases': 7, 'engaged_sessions': 35, 'session_duration_micros': 26422478561}","{'in_app_purchase_score_7d': None, 'purchase_score_7d': None, 'churn_score_7d': None, 'revenue_28d_in_usd': None}","{'is_limited_ad_tracking': 'false', 'is_ads_personalization_allowed': 'true'}",20250327,20250327
661122084.1738844598,5775020580,"{'last_active_timestamp_micros': 1743082424462713, 'user_first_touch_timestamp_micros': 1738800000000000, 'first_purchase_date': None}","{'operating_system': 'web', 'category': 'mobile', 'mobile_brand_name': 'Samsung', 'mobile_model_name': 'SM-A515F', 'unified_screen_name': '77 Pouches – Nikotínové vrecúška bez tabaku s rôznymi príchuťami | NicoLips'}","{'city': '', 'country': 'Slovakia', 'continent': 'Europe', 'region': 'Zilina Region'}","[{'id': 5775046007, 'name': 'All Users', 'membership_start_timestamp_micros': 1738844597000000, 'membership_expiry_timestamp_micros': 1789738424000000, 'npa': False}]",[],"{'revenue_in_usd': None, 'sessions': 36, 'engagement_time_millis': 3705818, 'purchases': None, 'engaged_sessions': 34, 'session_duration_micros': 19347766539}","{'in_app_purchase_score_7d': None, 'purchase_score_7d': None, 'churn_score_7d': None, 'revenue_28d_in_usd': None}","{'is_limited_ad_tracking': 'false', 'is_ads_personalization_allowed': 'true'}",20250327,20250327
314522373.1727699540,5775020580,"{'last_active_timestamp_micros': 1743089593974335, 'user_first_touch_timestamp_micros': 1727654400000000, 'first_purchase_date': '20241012'}","{'operating_system': 'web', 'category': 'mobile', 'mobile_brand_name': 'Samsung', 'mobile_model_name': 'SM-G780G', 'unified_screen_name': 'Klientske centrum - NicoLips'}","{'city': '', 'country': 'Slovakia', 'continent': 'Europe', 'region': 'Zilina Region'}","[{'id': 5775046008, 'name': 'Purchasers', 'membership_start_timestamp_micros': 1728708509000000, 'membership_expiry_timestamp_micros': 1787802301000000, 'npa': False}
 {'id': 5775046007, 'name': 'All Users', 'membership_start_timestamp_micros': 1727699540000000, 'membership_expiry_timestamp_micros': 1789745593000000, 'npa': False}]",[],"{'revenue_in_usd': 641.660813, 'sessions': 33, 'engagement_time_millis': 3643049, 'purchases': 10, 'engaged_sessions': 33, 'session_duration_micros': 4139507004}","{'in_app_purchase_score_7d': None, 'purchase_score_7d': None, 'churn_score_7d': None, 'revenue_28d_in_usd': None}","{'is_limited_ad_tracking': 'false', 'is_ads_personalization_allowed': 'false'}",20250327,20250327
