pseudo_user_id,stream_id,user_info,device,geo,audiences,user_properties,user_ltv,predictions,privacy_info,occurrence_date,last_updated_date
78908473.1737096766,5775020580,"{'last_active_timestamp_micros': 1742060194295068, 'user_first_touch_timestamp_micros': 1737072000000000, 'first_purchase_date': None}","{'operating_system': 'web', 'category': 'mobile', 'mobile_brand_name': 'Samsung', 'mobile_model_name': 'SM-A047F', 'unified_screen_name': 'BEZSEN MANGO - nicolips.sk'}","{'city': '', 'country': 'Slovakia', 'continent': 'Europe', 'region': 'Zilina Region'}","[{'id': 5775046007, 'name': 'All Users', 'membership_start_timestamp_micros': 1737096765000000, 'membership_expiry_timestamp_micros': 1788716194000000, 'npa': False}]",[],"{'revenue_in_usd': None, 'sessions': 37, 'engagement_time_millis': 1090428, 'purchases': None, 'engaged_sessions': 14, 'session_duration_micros': 5534140223}","{'in_app_purchase_score_7d': None, 'purchase_score_7d': None, 'churn_score_7d': None, 'revenue_28d_in_usd': None}","{'is_limited_ad_tracking': 'false', 'is_ads_personalization_allowed': 'true'}",20250315,20250315
1652555249.1736970633,5775020580,"{'last_active_timestamp_micros': 1742039792920297, 'user_first_touch_timestamp_micros': 1736899200000000, 'first_purchase_date': None}","{'operating_system': 'web', 'category': 'mobile', 'mobile_brand_name': 'Xiaomi', 'mobile_model_name': '2201117TY', 'unified_screen_name': 'ICEBERG Nikotínové Vrecúška – 7 Unikátnych Príchutí | NicoLips'}","{'city': '', 'country': 'Slovakia', 'continent': 'Europe', 'region': 'Presov Region'}","[{'id': 5775046007, 'name': 'All Users', 'membership_start_timestamp_micros': 1736970634000000, 'membership_expiry_timestamp_micros': 1788695792000000, 'npa': False}]",[],"{'revenue_in_usd': None, 'sessions': 27, 'engagement_time_millis': 9614301, 'purchases': None, 'engaged_sessions': 25, 'session_duration_micros': 19636549753}","{'in_app_purchase_score_7d': None, 'purchase_score_7d': None, 'churn_score_7d': None, 'revenue_28d_in_usd': None}","{'is_limited_ad_tracking': 'false', 'is_ads_personalization_allowed': 'true'}",20250315,20250315
1022317784.1729773548,5775020580,"{'last_active_timestamp_micros': 1741995358062799, 'user_first_touch_timestamp_micros': 1729728000000000, 'first_purchase_date': None}","{'operating_system': 'web', 'category': 'mobile', 'mobile_brand_name': 'Samsung', 'mobile_model_name': 'SM-A346B', 'unified_screen_name': 'Kurwa - nicolips.cz'}","{'city': '', 'country': 'Czechia', 'continent': 'Europe', 'region': 'South Moravian Region'}","[{'id': 5775046007, 'name': 'All Users', 'membership_start_timestamp_micros': 1729773548000000, 'membership_expiry_timestamp_micros': 1788651358000000, 'npa': False}]",[],"{'revenue_in_usd': None, 'sessions': 80, 'engagement_time_millis': 4164403, 'purchases': None, 'engaged_sessions': 61, 'session_duration_micros': 13740985461}","{'in_app_purchase_score_7d': None, 'purchase_score_7d': None, 'churn_score_7d': None, 'revenue_28d_in_usd': None}","{'is_limited_ad_tracking': 'false', 'is_ads_personalization_allowed': 'false'}",20250315,20250315
779625775.1705394516,5775020580,"{'last_active_timestamp_micros': 1742028520950432, 'user_first_touch_timestamp_micros': 1705363200000000, 'first_purchase_date': '20241013'}","{'operating_system': 'web', 'category': 'mobile', 'mobile_brand_name': 'Samsung', 'mobile_model_name': 'SM-S916B', 'unified_screen_name': 'Vyhľadávanie - NicoLips'}","{'city': '', 'country': 'Slovakia', 'continent': 'Europe', 'region': 'Kosice Region'}","[{'id': 5775046008, 'name': 'Purchasers', 'membership_start_timestamp_micros': 1728820989000000, 'membership_expiry_timestamp_micros': 1786990652000000, 'npa': False}
 {'id': 5775046007, 'name': 'All Users', 'membership_start_timestamp_micros': 1705394515000000, 'membership_expiry_timestamp_micros': 1788684520000000, 'npa': False}]",[],"{'revenue_in_usd': 43.735363, 'sessions': 28, 'engagement_time_millis': 4814611, 'purchases': 2, 'engaged_sessions': 25, 'session_duration_micros': 12036797159}","{'in_app_purchase_score_7d': None, 'purchase_score_7d': None, 'churn_score_7d': None, 'revenue_28d_in_usd': None}","{'is_limited_ad_tracking': 'false', 'is_ads_personalization_allowed': 'true'}",20250315,20250315
742873969.1727444198,5775020580,"{'last_active_timestamp_micros': 1742064755324258, 'user_first_touch_timestamp_micros': 1727395200000000, 'first_purchase_date': '20250104'}","{'operating_system': 'web', 'category': 'mobile', 'mobile_brand_name': 'Xiaomi', 'mobile_model_name': '21061119DG', 'unified_screen_name': 'Nikotínové vrecúška – Široká ponuka príchutí a značiek | NicoLips'}","{'city': '', 'country': 'Slovakia', 'continent': 'Europe', 'region': 'Trnava Region'}","[{'id': 5775046008, 'name': 'Purchasers', 'membership_start_timestamp_micros': 1735997122000000, 'membership_expiry_timestamp_micros': 1788633258000000, 'npa': False}
 {'id': 5775046007, 'name': 'All Users', 'membership_start_timestamp_micros': 1727444199000000, 'membership_expiry_timestamp_micros': 1788720755000000, 'npa': False}]",[],"{'revenue_in_usd': 76.35105, 'sessions': 39, 'engagement_time_millis': 22002810, 'purchases': 7, 'engaged_sessions': 39, 'session_duration_micros': 39980966940}","{'in_app_purchase_score_7d': None, 'purchase_score_7d': None, 'churn_score_7d': None, 'revenue_28d_in_usd': None}","{'is_limited_ad_tracking': 'false', 'is_ads_personalization_allowed': 'false'}",20250315,20250315
255570500.1735480108,5775020580,"{'last_active_timestamp_micros': 1742060464929753, 'user_first_touch_timestamp_micros': 1735430400000000, 'first_purchase_date': '20250111'}","{'operating_system': 'web', 'category': 'mobile', 'mobile_brand_name': 'Xiaomi', 'mobile_model_name': '22011119UY', 'unified_screen_name': 'ICEBERG - NicoLips'}","{'city': '', 'country': 'Slovakia', 'continent': 'Europe', 'region': 'Kosice Region'}","[{'id': 5775046007, 'name': 'All Users', 'membership_start_timestamp_micros': 1735480108000000, 'membership_expiry_timestamp_micros': 1788716464000000, 'npa': False}
 {'id': 5775046008, 'name': 'Purchasers', 'membership_start_timestamp_micros': 1736603547000000, 'membership_expiry_timestamp_micros': 1783259547000000, 'npa': False}]",[],"{'revenue_in_usd': 27.379754, 'sessions': 23, 'engagement_time_millis': 7023859, 'purchases': 1, 'engaged_sessions': 15, 'session_duration_micros': 9465589375}","{'in_app_purchase_score_7d': None, 'purchase_score_7d': None, 'churn_score_7d': None, 'revenue_28d_in_usd': None}","{'is_limited_ad_tracking': 'false', 'is_ads_personalization_allowed': 'false'}",20250315,20250315
363493693.1725287829,5775020580,"{'last_active_timestamp_micros': 1742042286486109, 'user_first_touch_timestamp_micros': 1725235200000000, 'first_purchase_date': None}","{'operating_system': 'web', 'category': 'mobile', 'mobile_brand_name': 'Xiaomi', 'mobile_model_name': '24040RN64Y', 'unified_screen_name': 'ICEBERG WATERMELON MINT GUM - nicolips.sk'}","{'city': '', 'country': 'Slovakia', 'continent': 'Europe', 'region': 'Trencin Region'}","[{'id': 5775046007, 'name': 'All Users', 'membership_start_timestamp_micros': 1725287832000000, 'membership_expiry_timestamp_micros': 1788698286000000, 'npa': False}]",[],"{'revenue_in_usd': None, 'sessions': 23, 'engagement_time_millis': 4551897, 'purchases': None, 'engaged_sessions': 21, 'session_duration_micros': 13287697169}","{'in_app_purchase_score_7d': None, 'purchase_score_7d': None, 'churn_score_7d': None, 'revenue_28d_in_usd': None}","{'is_limited_ad_tracking': 'false', 'is_ads_personalization_allowed': 'true'}",20250315,20250315
1619798585.1719755838,5775020580,"{'last_active_timestamp_micros': 1742079067328682, 'user_first_touch_timestamp_micros': 1719705600000000, 'first_purchase_date': None}","{'operating_system': 'web', 'category': 'mobile', 'mobile_brand_name': 'Samsung', 'mobile_model_name': 'SM-A145R', 'unified_screen_name': 'Nikotínové vrecúška – Široká ponuka príchutí a značiek | NicoLips'}","{'city': '', 'country': 'Slovakia', 'continent': 'Europe', 'region': 'Trnava Region'}","[{'id': 5775046007, 'name': 'All Users', 'membership_start_timestamp_micros': 1719755838000000, 'membership_expiry_timestamp_micros': 1788735067000000, 'npa': False}]",[],"{'revenue_in_usd': None, 'sessions': 54, 'engagement_time_millis': 6992604, 'purchases': None, 'engaged_sessions': 45, 'session_duration_micros': 17312734289}","{'in_app_purchase_score_7d': None, 'purchase_score_7d': None, 'churn_score_7d': None, 'revenue_28d_in_usd': None}","{'is_limited_ad_tracking': 'false', 'is_ads_personalization_allowed': 'true'}",20250315,20250315
114234065.1736261942,5775020580,"{'last_active_timestamp_micros': 1742058642356854, 'user_first_touch_timestamp_micros': 1736208000000000, 'first_purchase_date': '20250113'}","{'operating_system': 'web', 'category': 'mobile', 'mobile_brand_name': 'Samsung', 'mobile_model_name': 'SM-G990B2', 'unified_screen_name': 'VUSE GO 1000 PEPPERMINT ICE, e-cigareta - nicolips.sk'}","{'city': '', 'country': 'Slovakia', 'continent': 'Europe', 'region': 'Presov Region'}","[{'id': 5775046007, 'name': 'All Users', 'membership_start_timestamp_micros': 1736261942000000, 'membership_expiry_timestamp_micros': 1788714642000000, 'npa': False}
 {'id': 5775046008, 'name': 'Purchasers', 'membership_start_timestamp_micros': 1736778933000000, 'membership_expiry_timestamp_micros': 1783434933000000, 'npa': False}]",[],"{'revenue_in_usd': 52.061671, 'sessions': 14, 'engagement_time_millis': 2945674, 'purchases': 1, 'engaged_sessions': 13, 'session_duration_micros': 4519748169}","{'in_app_purchase_score_7d': None, 'purchase_score_7d': None, 'churn_score_7d': None, 'revenue_28d_in_usd': None}","{'is_limited_ad_tracking': 'false', 'is_ads_personalization_allowed': 'false'}",20250315,20250315
1542529228.1733582136,5775020580,"{'last_active_timestamp_micros': 1742065575790254, 'user_first_touch_timestamp_micros': 1733529600000000, 'first_purchase_date': '20241207'}","{'operating_system': 'web', 'category': 'desktop', 'mobile_brand_name': 'Opera Software', 'mobile_model_name': None, 'unified_screen_name': 'Meta Title: CUBA Nikotínové Vrecúška – Silné Čierne Vrecúška s Rôznymi Príchuťami | NicoLips'}","{'city': '', 'country': 'Slovakia', 'continent': 'Europe', 'region': 'Zilina Region'}","[{'id': 5775046007, 'name': 'All Users', 'membership_start_timestamp_micros': 1733582135000000, 'membership_expiry_timestamp_micros': 1788721575000000, 'npa': False}
 {'id': 5775046008, 'name': 'Purchasers', 'membership_start_timestamp_micros': 1733591774000000, 'membership_expiry_timestamp_micros': 1788188953000000, 'npa': False}]",[],"{'revenue_in_usd': 46.130777, 'sessions': 29, 'engagement_time_millis': 6153245, 'purchases': 3, 'engaged_sessions': 20, 'session_duration_micros': 13016909414}","{'in_app_purchase_score_7d': None, 'purchase_score_7d': None, 'churn_score_7d': None, 'revenue_28d_in_usd': None}","{'is_limited_ad_tracking': 'false', 'is_ads_personalization_allowed': 'false'}",20250315,20250315
