pseudo_user_id,stream_id,user_info,device,geo,audiences,user_properties,user_ltv,predictions,privacy_info,occurrence_date,last_updated_date
1317131133.1736864548,5775020580,"{'last_active_timestamp_micros': 1741627327380711, 'user_first_touch_timestamp_micros': 1736812800000000, 'first_purchase_date': '20250114'}","{'operating_system': 'web', 'category': 'mobile', 'mobile_brand_name': 'Samsung', 'mobile_model_name': 'SM-A057G', 'unified_screen_name': 'PABLO Nikotínové Vrecúška – Intenzívne Príchute pre Skúsených | NicoLips'}","{'city': '', 'country': 'Czechia', 'continent': 'Europe', 'region': ''}","[{'id': 5775046007, 'name': 'All Users', 'membership_start_timestamp_micros': 1736864547000000, 'membership_expiry_timestamp_micros': 1788283327000000, 'npa': False}
 {'id': 5775046008, 'name': 'Purchasers', 'membership_start_timestamp_micros': 1736866063000000, 'membership_expiry_timestamp_micros': 1787665556000000, 'npa': False}]",[],"{'revenue_in_usd': 30.446639, 'sessions': 25, 'engagement_time_millis': 4715039, 'purchases': 2, 'engaged_sessions': 17, 'session_duration_micros': 21914742316}","{'in_app_purchase_score_7d': None, 'purchase_score_7d': None, 'churn_score_7d': None, 'revenue_28d_in_usd': None}","{'is_limited_ad_tracking': 'false', 'is_ads_personalization_allowed': 'true'}",20250310,20250310
914508546.1729542517,5775020580,"{'last_active_timestamp_micros': 1741646060936005, 'user_first_touch_timestamp_micros': 1729468800000000, 'first_purchase_date': '20241023'}","{'operating_system': 'web', 'category': 'mobile', 'mobile_brand_name': 'Apple', 'mobile_model_name': None, 'unified_screen_name': 'Ďakujeme za objednávku - NicoLips'}","{'city': '', 'country': 'Slovakia', 'continent': 'Europe', 'region': ''}","[{'id': 5775046008, 'name': 'Purchasers', 'membership_start_timestamp_micros': 1729718113000000, 'membership_expiry_timestamp_micros': 1788302048000000, 'npa': False}
 {'id': 5775046007, 'name': 'All Users', 'membership_start_timestamp_micros': 1729542517000000, 'membership_expiry_timestamp_micros': 1788302060000000, 'npa': False}]",[],"{'revenue_in_usd': 427.75085, 'sessions': 46, 'engagement_time_millis': 8193176, 'purchases': 9, 'engaged_sessions': 33, 'session_duration_micros': 34834178224}","{'in_app_purchase_score_7d': None, 'purchase_score_7d': None, 'churn_score_7d': None, 'revenue_28d_in_usd': None}","{'is_limited_ad_tracking': 'false', 'is_ads_personalization_allowed': 'false'}",20250310,20250310
1653621462.1728738221,5775020580,"{'last_active_timestamp_micros': 1741644059057687, 'user_first_touch_timestamp_micros': 1728691200000000, 'first_purchase_date': '20241113'}","{'operating_system': 'web', 'category': 'mobile', 'mobile_brand_name': 'Samsung', 'mobile_model_name': 'SM-G780G', 'unified_screen_name': 'Děkujeme za objednávku - NicoLips'}","{'city': 'Prague', 'country': 'Czechia', 'continent': 'Europe', 'region': 'Prague'}","[{'id': 5775046007, 'name': 'All Users', 'membership_start_timestamp_micros': 1728738222000000, 'membership_expiry_timestamp_micros': 1788300059000000, 'npa': False}
 {'id': 5775046008, 'name': 'Purchasers', 'membership_start_timestamp_micros': 1731491070000000, 'membership_expiry_timestamp_micros': 1788300051000000, 'npa': False}]",[],"{'revenue_in_usd': 174.593043, 'sessions': 34, 'engagement_time_millis': 3863912, 'purchases': 5, 'engaged_sessions': 32, 'session_duration_micros': 7232707703}","{'in_app_purchase_score_7d': None, 'purchase_score_7d': None, 'churn_score_7d': None, 'revenue_28d_in_usd': None}","{'is_limited_ad_tracking': 'false', 'is_ads_personalization_allowed': 'false'}",20250310,20250310
2047379058.1736462209,5775020580,"{'last_active_timestamp_micros': 1741585343869226, 'user_first_touch_timestamp_micros': 1736380800000000, 'first_purchase_date': None}","{'operating_system': 'web', 'category': 'mobile', 'mobile_brand_name': 'Apple', 'mobile_model_name': None, 'unified_screen_name': 'Cuba - nicolips.cz'}","{'city': 'Prague', 'country': 'Czechia', 'continent': 'Europe', 'region': 'Prague'}","[{'id': 5775046007, 'name': 'All Users', 'membership_start_timestamp_micros': 1736462209000000, 'membership_expiry_timestamp_micros': 1788241343000000, 'npa': False}]",[],"{'revenue_in_usd': None, 'sessions': 25, 'engagement_time_millis': 1070106, 'purchases': None, 'engaged_sessions': 18, 'session_duration_micros': 5443117368}","{'in_app_purchase_score_7d': None, 'purchase_score_7d': None, 'churn_score_7d': None, 'revenue_28d_in_usd': None}","{'is_limited_ad_tracking': 'false', 'is_ads_personalization_allowed': 'true'}",20250310,20250310
931416925.1736698279,5775020580,"{'last_active_timestamp_micros': 1741622182203098, 'user_first_touch_timestamp_micros': 1736640000000000, 'first_purchase_date': '20250125'}","{'operating_system': 'web', 'category': 'mobile', 'mobile_brand_name': 'Apple', 'mobile_model_name': None, 'unified_screen_name': 'Nikotinové sáčky - nicolips.cz'}","{'city': 'Prague', 'country': 'Czechia', 'continent': 'Europe', 'region': 'Prague'}","[{'id': 5775046008, 'name': 'Purchasers', 'membership_start_timestamp_micros': 1737823122000000, 'membership_expiry_timestamp_micros': 1785435287000000, 'npa': False}
 {'id': 5775046007, 'name': 'All Users', 'membership_start_timestamp_micros': 1736698279000000, 'membership_expiry_timestamp_micros': 1788278182000000, 'npa': False}]",[],"{'revenue_in_usd': 25.193847, 'sessions': 28, 'engagement_time_millis': 2105698, 'purchases': 2, 'engaged_sessions': 19, 'session_duration_micros': 7592094547}","{'in_app_purchase_score_7d': None, 'purchase_score_7d': None, 'churn_score_7d': None, 'revenue_28d_in_usd': None}","{'is_limited_ad_tracking': 'false', 'is_ads_personalization_allowed': 'true'}",20250310,20250310
1151189880.1737910948,5775020580,"{'last_active_timestamp_micros': 1741642430628353, 'user_first_touch_timestamp_micros': 1737849600000000, 'first_purchase_date': '20250215'}","{'operating_system': 'web', 'category': 'mobile', 'mobile_brand_name': 'OPPO', 'mobile_model_name': 'CPH2145', 'unified_screen_name': 'Objednávka - platba a doprava'}","{'city': 'Prague', 'country': 'Czechia', 'continent': 'Europe', 'region': 'Prague'}","[{'id': 5775046008, 'name': 'Purchasers', 'membership_start_timestamp_micros': 1739644989000000, 'membership_expiry_timestamp_micros': 1786300989000000, 'npa': False}
 {'id': 5775046007, 'name': 'All Users', 'membership_start_timestamp_micros': 1737910947000000, 'membership_expiry_timestamp_micros': 1788298430000000, 'npa': False}]",[],"{'revenue_in_usd': 9.331138, 'sessions': 21, 'engagement_time_millis': 2439454, 'purchases': 1, 'engaged_sessions': 18, 'session_duration_micros': 6370404691}","{'in_app_purchase_score_7d': None, 'purchase_score_7d': None, 'churn_score_7d': None, 'revenue_28d_in_usd': None}","{'is_limited_ad_tracking': 'false', 'is_ads_personalization_allowed': 'true'}",20250310,20250310
2109474551.1731504423,5775020580,"{'last_active_timestamp_micros': 1741596882348493, 'user_first_touch_timestamp_micros': 1731456000000000, 'first_purchase_date': '20241228'}","{'operating_system': 'web', 'category': 'mobile', 'mobile_brand_name': 'Xiaomi', 'mobile_model_name': '22101316G', 'unified_screen_name': 'Fedrs - nicolips.cz'}","{'city': 'Prague', 'country': 'Czechia', 'continent': 'Europe', 'region': 'Prague'}","[{'id': 5775046007, 'name': 'All Users', 'membership_start_timestamp_micros': 1731504423000000, 'membership_expiry_timestamp_micros': 1788252882000000, 'npa': False}
 {'id': 5775046008, 'name': 'Purchasers', 'membership_start_timestamp_micros': 1735383073000000, 'membership_expiry_timestamp_micros': 1787663040000000, 'npa': False}]",[],"{'revenue_in_usd': 300.615476, 'sessions': 66, 'engagement_time_millis': 11667647, 'purchases': 3, 'engaged_sessions': 59, 'session_duration_micros': 44378283113}","{'in_app_purchase_score_7d': None, 'purchase_score_7d': None, 'churn_score_7d': None, 'revenue_28d_in_usd': None}","{'is_limited_ad_tracking': 'false', 'is_ads_personalization_allowed': 'false'}",20250310,20250310
1927684669.1720214865,5775020580,"{'last_active_timestamp_micros': 1741629831667527, 'user_first_touch_timestamp_micros': 1720137600000000, 'first_purchase_date': '20240802'}","{'operating_system': 'web', 'category': 'mobile', 'mobile_brand_name': 'Motorola', 'mobile_model_name': 'moto g14', 'unified_screen_name': 'NEO náplne pre glo™ – rôzne príchute tabakových náplní | NicoLips'}","{'city': 'Cilamaya Wetan', 'country': 'Indonesia', 'continent': 'Asia', 'region': 'West Java'}","[{'id': 5775046007, 'name': 'All Users', 'membership_start_timestamp_micros': 1720214866000000, 'membership_expiry_timestamp_micros': 1788285831000000, 'npa': False}
 {'id': 5775046008, 'name': 'Purchasers', 'membership_start_timestamp_micros': 1739378405000000, 'membership_expiry_timestamp_micros': 1786888891000000, 'npa': False}]",[],"{'revenue_in_usd': 101.379776, 'sessions': 33, 'engagement_time_millis': 10660663, 'purchases': 4, 'engaged_sessions': 31, 'session_duration_micros': 18544688594}","{'in_app_purchase_score_7d': None, 'purchase_score_7d': None, 'churn_score_7d': None, 'revenue_28d_in_usd': None}","{'is_limited_ad_tracking': 'false', 'is_ads_personalization_allowed': 'true'}",20250310,20250310
912099528.1733160658,5775020580,"{'last_active_timestamp_micros': 1741632521991207, 'user_first_touch_timestamp_micros': 1733097600000000, 'first_purchase_date': '20241210'}","{'operating_system': 'web', 'category': 'desktop', 'mobile_brand_name': 'Apple', 'mobile_model_name': None, 'unified_screen_name': 'Nikotinové sáčky - nicolips.cz'}","{'city': '7443', 'country': 'Netherlands', 'continent': 'Europe', 'region': 'Overijssel'}","[{'id': 5775046007, 'name': 'All Users', 'membership_start_timestamp_micros': 1733160658000000, 'membership_expiry_timestamp_micros': 1788288521000000, 'npa': False}
 {'id': 5775046008, 'name': 'Purchasers', 'membership_start_timestamp_micros': 1733845916000000, 'membership_expiry_timestamp_micros': 1784149972000000, 'npa': False}]",[],"{'revenue_in_usd': 67.5042, 'sessions': 33, 'engagement_time_millis': 6454070, 'purchases': 3, 'engaged_sessions': 26, 'session_duration_micros': 11883705788}","{'in_app_purchase_score_7d': None, 'purchase_score_7d': None, 'churn_score_7d': None, 'revenue_28d_in_usd': None}","{'is_limited_ad_tracking': 'false', 'is_ads_personalization_allowed': 'false'}",20250310,20250310
455548300.1737750510,5775020580,"{'last_active_timestamp_micros': 1741634743179664, 'user_first_touch_timestamp_micros': 1737676800000000, 'first_purchase_date': '20250215'}","{'operating_system': 'web', 'category': 'mobile', 'mobile_brand_name': 'Samsung', 'mobile_model_name': 'SM-S926B', 'unified_screen_name': 'VIKA MOJITO - nicolips.cz'}","{'city': 'Hulin', 'country': 'Czechia', 'continent': 'Europe', 'region': 'Zlin Region'}","[{'id': 5775046008, 'name': 'Purchasers', 'membership_start_timestamp_micros': 1739647720000000, 'membership_expiry_timestamp_micros': 1786303720000000, 'npa': False}
 {'id': 5775046007, 'name': 'All Users', 'membership_start_timestamp_micros': 1737750509000000, 'membership_expiry_timestamp_micros': 1788290743000000, 'npa': False}]",[],"{'revenue_in_usd': 75.06567, 'sessions': 26, 'engagement_time_millis': 2766212, 'purchases': 1, 'engaged_sessions': 19, 'session_duration_micros': 4826226590}","{'in_app_purchase_score_7d': None, 'purchase_score_7d': None, 'churn_score_7d': None, 'revenue_28d_in_usd': None}","{'is_limited_ad_tracking': 'false', 'is_ads_personalization_allowed': 'true'}",20250310,20250310
