user_id,user_info,device,geo,audiences,user_properties,user_ltv,predictions,privacy_info,occurrence_date,last_updated_date
38d727d95778bcbb5c7bce7f97259412eea9e3ab79d3ff5c57552c8e230eb7ef,"{'last_active_timestamp_micros': 1743597041559623, 'user_first_touch_timestamp_micros': 0, 'first_purchase_date': None}","{'operating_system': 'web', 'category': 'mobile', 'mobile_brand_name': 'Samsung', 'mobile_model_name': 'SM-A556B', 'unified_screen_name': 'Objednávka - informácie o Vás'}","{'city': 'Bratislava', 'country': 'Slovakia', 'continent': 'Europe', 'region': 'Bratislava Region'}","[{'id': 5775046007, 'name': 'All Users', 'membership_start_timestamp_micros': 1743595919000000, 'membership_expiry_timestamp_micros': 1790253041000000, 'npa': False}]",[],"{'revenue_in_usd': None, 'sessions': 1, 'engagement_time_millis': 705755, 'purchases': None, 'engaged_sessions': 1, 'session_duration_micros': 1122273154}","{'in_app_purchase_score_7d': None, 'purchase_score_7d': None, 'churn_score_7d': None, 'revenue_28d_in_usd': None}","{'is_limited_ad_tracking': 'false', 'is_ads_personalization_allowed': '(not set)'}",20250402,20250402
301b9a780aa82ce02daf50c5b84dde22c93f801e66de3369de038afeb985f5f0,"{'last_active_timestamp_micros': 1743598544959183, 'user_first_touch_timestamp_micros': 0, 'first_purchase_date': None}","{'operating_system': 'web', 'category': 'mobile', 'mobile_brand_name': 'Apple', 'mobile_model_name': None, 'unified_screen_name': 'Ďakujeme za objednávku - NicoLips'}","{'city': 'Bratislava', 'country': 'Slovakia', 'continent': 'Europe', 'region': 'Bratislava Region'}","[{'id': 5775046007, 'name': 'All Users', 'membership_start_timestamp_micros': 1743597871000000, 'membership_expiry_timestamp_micros': 1790254544000000, 'npa': False}]",[],"{'revenue_in_usd': None, 'sessions': 1, 'engagement_time_millis': 216548, 'purchases': None, 'engaged_sessions': 1, 'session_duration_micros': 673134543}","{'in_app_purchase_score_7d': None, 'purchase_score_7d': None, 'churn_score_7d': None, 'revenue_28d_in_usd': None}","{'is_limited_ad_tracking': 'false', 'is_ads_personalization_allowed': '(not set)'}",20250402,20250402
677d7e2c8e523b04a8c76cacf9a333261fc0e71a1b1c617784044fd57100e496,"{'last_active_timestamp_micros': 1743625717197733, 'user_first_touch_timestamp_micros': 1743552000000000, 'first_purchase_date': None}","{'operating_system': 'web', 'category': 'mobile', 'mobile_brand_name': 'Xiaomi', 'mobile_model_name': '2201117TY', 'unified_screen_name': 'Ďakujeme za objednávku - NicoLips'}","{'city': 'Presov', 'country': 'Slovakia', 'continent': 'Europe', 'region': 'Presov Region'}","[{'id': 5775046007, 'name': 'All Users', 'membership_start_timestamp_micros': 1743622143000000, 'membership_expiry_timestamp_micros': 1790281717000000, 'npa': False}]",[],"{'revenue_in_usd': None, 'sessions': 2, 'engagement_time_millis': 340318, 'purchases': None, 'engaged_sessions': 1, 'session_duration_micros': 1623664772}","{'in_app_purchase_score_7d': None, 'purchase_score_7d': None, 'churn_score_7d': None, 'revenue_28d_in_usd': None}","{'is_limited_ad_tracking': 'false', 'is_ads_personalization_allowed': '(not set)'}",20250402,20250402
9d898b4aaaa466c3e250d7e0eeacdc94be8898f8ceccca433b39128e881a7d04,"{'last_active_timestamp_micros': 1743603143612871, 'user_first_touch_timestamp_micros': 0, 'first_purchase_date': None}","{'operating_system': 'web', 'category': 'mobile', 'mobile_brand_name': 'Apple', 'mobile_model_name': None, 'unified_screen_name': 'Ďakujeme za objednávku - NicoLips'}","{'city': 'Bratislava', 'country': 'Slovakia', 'continent': 'Europe', 'region': 'Bratislava Region'}","[{'id': 5775046007, 'name': 'All Users', 'membership_start_timestamp_micros': 1743597822000000, 'membership_expiry_timestamp_micros': 1790259143000000, 'npa': False}]",[],"{'revenue_in_usd': None, 'sessions': 1, 'engagement_time_millis': 2596481, 'purchases': None, 'engaged_sessions': 1, 'session_duration_micros': 5321383874}","{'in_app_purchase_score_7d': None, 'purchase_score_7d': None, 'churn_score_7d': None, 'revenue_28d_in_usd': None}","{'is_limited_ad_tracking': 'false', 'is_ads_personalization_allowed': '(not set)'}",20250402,20250402
3a9f9b09044b2f812d94eb16f786baf55d1142482ef73b4d1ff930c2733ecf2c,"{'last_active_timestamp_micros': 1743598072772174, 'user_first_touch_timestamp_micros': 1743552000000000, 'first_purchase_date': None}","{'operating_system': 'web', 'category': 'mobile', 'mobile_brand_name': 'Infinix', 'mobile_model_name': 'Infinix X678B', 'unified_screen_name': 'Klientske centrum - NicoLips'}","{'city': '', 'country': 'Slovakia', 'continent': 'Europe', 'region': 'Kosice Region'}","[{'id': 5775046007, 'name': 'All Users', 'membership_start_timestamp_micros': 1743596222000000, 'membership_expiry_timestamp_micros': 1790254072000000, 'npa': False}]",[],"{'revenue_in_usd': None, 'sessions': 1, 'engagement_time_millis': 736161, 'purchases': None, 'engaged_sessions': 1, 'session_duration_micros': 1849966286}","{'in_app_purchase_score_7d': None, 'purchase_score_7d': None, 'churn_score_7d': None, 'revenue_28d_in_usd': None}","{'is_limited_ad_tracking': 'false', 'is_ads_personalization_allowed': '(not set)'}",20250402,20250402
c3811b9a719b2dbddb9323cce6b443de4ad4a55170ef2d54919e5db7d310de48,"{'last_active_timestamp_micros': 1743588835406461, 'user_first_touch_timestamp_micros': 0, 'first_purchase_date': None}","{'operating_system': 'web', 'category': 'mobile', 'mobile_brand_name': 'Apple', 'mobile_model_name': None, 'unified_screen_name': 'Moje objednávky - NicoLips'}","{'city': '', 'country': 'Slovakia', 'continent': 'Europe', 'region': 'Trencin Region'}","[{'id': 5775046007, 'name': 'All Users', 'membership_start_timestamp_micros': 1743587844000000, 'membership_expiry_timestamp_micros': 1790244835000000, 'npa': False}]",[],"{'revenue_in_usd': None, 'sessions': 1, 'engagement_time_millis': 485349, 'purchases': None, 'engaged_sessions': 1, 'session_duration_micros': 991109705}","{'in_app_purchase_score_7d': None, 'purchase_score_7d': None, 'churn_score_7d': None, 'revenue_28d_in_usd': None}","{'is_limited_ad_tracking': 'false', 'is_ads_personalization_allowed': '(not set)'}",20250402,20250402
5608a3a59040b9b4be352f5e6b2bc2c83dcbc42c1067e808bdeddc80d9761e04,"{'last_active_timestamp_micros': 1743590517564641, 'user_first_touch_timestamp_micros': 0, 'first_purchase_date': None}","{'operating_system': 'web', 'category': 'mobile', 'mobile_brand_name': 'Samsung', 'mobile_model_name': 'SM-A528B', 'unified_screen_name': 'Klientske centrum - NicoLips'}","{'city': '', 'country': 'Romania', 'continent': 'Europe', 'region': ''}","[{'id': 5775046007, 'name': 'All Users', 'membership_start_timestamp_micros': 1740471335000000, 'membership_expiry_timestamp_micros': 1790246517000000, 'npa': False}]",[],"{'revenue_in_usd': None, 'sessions': 2, 'engagement_time_millis': 1565129, 'purchases': None, 'engaged_sessions': 2, 'session_duration_micros': 2014739723}","{'in_app_purchase_score_7d': None, 'purchase_score_7d': None, 'churn_score_7d': None, 'revenue_28d_in_usd': None}","{'is_limited_ad_tracking': 'false', 'is_ads_personalization_allowed': '(not set)'}",20250402,20250402
df6a9ff52598a9a0c896e0e9218d8a884d55c6e67f8de646e6f12262f2160748,"{'last_active_timestamp_micros': 1743594543623751, 'user_first_touch_timestamp_micros': 0, 'first_purchase_date': None}","{'operating_system': 'web', 'category': 'mobile', 'mobile_brand_name': 'Apple', 'mobile_model_name': None, 'unified_screen_name': 'PABLO EXCLUSIVE FROSTED MINT - nicolips.sk'}","{'city': 'Bratislava', 'country': 'Slovakia', 'continent': 'Europe', 'region': 'Bratislava Region'}","[{'id': 5775046007, 'name': 'All Users', 'membership_start_timestamp_micros': 1742572589000000, 'membership_expiry_timestamp_micros': 1790250543000000, 'npa': False}]",[],"{'revenue_in_usd': None, 'sessions': 6, 'engagement_time_millis': 2490272, 'purchases': None, 'engaged_sessions': 6, 'session_duration_micros': 4687778557}","{'in_app_purchase_score_7d': None, 'purchase_score_7d': None, 'churn_score_7d': None, 'revenue_28d_in_usd': None}","{'is_limited_ad_tracking': 'false', 'is_ads_personalization_allowed': '(not set)'}",20250402,20250402
b740a8b3e72b8630808cc6b18f38e37b766f8c7cdcde9426af2233deeaacaa4a,"{'last_active_timestamp_micros': 1743621461723934, 'user_first_touch_timestamp_micros': 0, 'first_purchase_date': None}","{'operating_system': 'web', 'category': 'mobile', 'mobile_brand_name': 'Xiaomi', 'mobile_model_name': '2312DRA50G', 'unified_screen_name': 'Klientske centrum - NicoLips'}","{'city': 'Dolny Kubin', 'country': 'Slovakia', 'continent': 'Europe', 'region': 'Zilina Region'}","[{'id': 5775046007, 'name': 'All Users', 'membership_start_timestamp_micros': 1743620778000000, 'membership_expiry_timestamp_micros': 1790277461000000, 'npa': False}]",[],"{'revenue_in_usd': None, 'sessions': 1, 'engagement_time_millis': 133540, 'purchases': None, 'engaged_sessions': 1, 'session_duration_micros': 683017794}","{'in_app_purchase_score_7d': None, 'purchase_score_7d': None, 'churn_score_7d': None, 'revenue_28d_in_usd': None}","{'is_limited_ad_tracking': 'false', 'is_ads_personalization_allowed': '(not set)'}",20250402,20250402
3e1422830ec91d72e8b5c0774e52e42f0e6018f5c9fd3ea03931531e14cc1164,"{'last_active_timestamp_micros': 1743601387554426, 'user_first_touch_timestamp_micros': 1743379200000000, 'first_purchase_date': None}","{'operating_system': 'web', 'category': 'mobile', 'mobile_brand_name': 'Honor', 'mobile_model_name': 'CRT-NX1', 'unified_screen_name': 'VELO WATERMELON ICE 3 DOTS- nicolips.sk'}","{'city': 'Bratislava', 'country': 'Slovakia', 'continent': 'Europe', 'region': 'Bratislava Region'}","[{'id': 5775046007, 'name': 'All Users', 'membership_start_timestamp_micros': 1743439888000000, 'membership_expiry_timestamp_micros': 1790257387000000, 'npa': False}]",[],"{'revenue_in_usd': None, 'sessions': 4, 'engagement_time_millis': 3226311, 'purchases': None, 'engaged_sessions': 4, 'session_duration_micros': 3923385623}","{'in_app_purchase_score_7d': None, 'purchase_score_7d': None, 'churn_score_7d': None, 'revenue_28d_in_usd': None}","{'is_limited_ad_tracking': 'false', 'is_ads_personalization_allowed': '(not set)'}",20250402,20250402
0bef3d1aee5887ef22ddd15973c313458b71576979a8b60984c0f45e762f051a,"{'last_active_timestamp_micros': 1743548476439999, 'user_first_touch_timestamp_micros': 1743552000000000, 'first_purchase_date': None}","{'operating_system': 'web', 'category': 'mobile', 'mobile_brand_name': 'Apple', 'mobile_model_name': None, 'unified_screen_name': 'Ďakujeme za objednávku - NicoLips'}","{'city': 'Bratislava', 'country': 'Slovakia', 'continent': 'Europe', 'region': 'Bratislava Region'}","[{'id': 5775046007, 'name': 'All Users', 'membership_start_timestamp_micros': 1743545765000000, 'membership_expiry_timestamp_micros': 1790204476000000, 'npa': False}]",[],"{'revenue_in_usd': None, 'sessions': 1, 'engagement_time_millis': 474992, 'purchases': None, 'engaged_sessions': 1, 'session_duration_micros': 2710447993}","{'in_app_purchase_score_7d': None, 'purchase_score_7d': None, 'churn_score_7d': None, 'revenue_28d_in_usd': None}","{'is_limited_ad_tracking': 'false', 'is_ads_personalization_allowed': '(not set)'}",20250402,20250402
16d6a816e9631ddc6ae6c7b9ce3b51b49a7fc395012a1adbb804f16180896a3e,"{'last_active_timestamp_micros': 1743609529827059, 'user_first_touch_timestamp_micros': 0, 'first_purchase_date': None}","{'operating_system': 'web', 'category': 'mobile', 'mobile_brand_name': 'Apple', 'mobile_model_name': None, 'unified_screen_name': 'Ďakujeme za objednávku - NicoLips'}","{'city': 'Bratislava', 'country': 'Slovakia', 'continent': 'Europe', 'region': 'Bratislava Region'}","[{'id': 5775046007, 'name': 'All Users', 'membership_start_timestamp_micros': 1743597605000000, 'membership_expiry_timestamp_micros': 1790265529000000, 'npa': False}]",[],"{'revenue_in_usd': None, 'sessions': 1, 'engagement_time_millis': 51324, 'purchases': None, 'engaged_sessions': 1, 'session_duration_micros': 358010088}","{'in_app_purchase_score_7d': None, 'purchase_score_7d': None, 'churn_score_7d': None, 'revenue_28d_in_usd': None}","{'is_limited_ad_tracking': 'false', 'is_ads_personalization_allowed': '(not set)'}",20250402,20250402
