pseudo_user_id,stream_id,user_info,device,geo,audiences,user_properties,user_ltv,predictions,privacy_info,occurrence_date,last_updated_date
1596003661.1737637238,5775020580,"{'last_active_timestamp_micros': 1743698424646115, 'user_first_touch_timestamp_micros': 1737590400000000, 'first_purchase_date': '20250206'}","{'operating_system': 'web', 'category': 'mobile', 'mobile_brand_name': 'Xiaomi', 'mobile_model_name': '23124RA7EO', 'unified_screen_name': '77 APPLE & MINT LIGHT - nicolips.cz'}","{'city': 'Prague', 'country': 'Czechia', 'continent': 'Europe', 'region': 'Prague'}","[{'id': 5775046008, 'name': 'Purchasers', 'membership_start_timestamp_micros': 1738853384000000, 'membership_expiry_timestamp_micros': 1785509384000000, 'npa': False}
 {'id': 5775046007, 'name': 'All Users', 'membership_start_timestamp_micros': 1737637238000000, 'membership_expiry_timestamp_micros': 1790354424000000, 'npa': False}]",[],"{'revenue_in_usd': 5.393854, 'sessions': 18, 'engagement_time_millis': 3775149, 'purchases': 1, 'engaged_sessions': 18, 'session_duration_micros': 7289459380}","{'in_app_purchase_score_7d': None, 'purchase_score_7d': None, 'churn_score_7d': None, 'revenue_28d_in_usd': None}","{'is_limited_ad_tracking': 'false', 'is_ads_personalization_allowed': 'true'}",20250403,20250403
154894653.1742582936,5775020580,"{'last_active_timestamp_micros': 1743703764215573, 'user_first_touch_timestamp_micros': 1742515200000000, 'first_purchase_date': None}","{'operating_system': 'web', 'category': 'mobile', 'mobile_brand_name': 'Apple', 'mobile_model_name': None, 'unified_screen_name': 'Kurwa - nicolips.cz'}","{'city': 'Prague', 'country': 'Czechia', 'continent': 'Europe', 'region': 'Prague'}","[{'id': 5775046007, 'name': 'All Users', 'membership_start_timestamp_micros': 1742582936000000, 'membership_expiry_timestamp_micros': 1790359764000000, 'npa': False}]",[],"{'revenue_in_usd': None, 'sessions': 64, 'engagement_time_millis': 8136699, 'purchases': None, 'engaged_sessions': 49, 'session_duration_micros': 35594227617}","{'in_app_purchase_score_7d': None, 'purchase_score_7d': None, 'churn_score_7d': None, 'revenue_28d_in_usd': None}","{'is_limited_ad_tracking': 'false', 'is_ads_personalization_allowed': 'true'}",20250403,20250403
116507049.1738281981,5775020580,"{'last_active_timestamp_micros': 1743687694217542, 'user_first_touch_timestamp_micros': 1738281600000000, 'first_purchase_date': '20250202'}","{'operating_system': 'web', 'category': 'mobile', 'mobile_brand_name': 'Apple', 'mobile_model_name': None, 'unified_screen_name': 'Přihlášení zákazníka - NicoLips'}","{'city': 'Prague', 'country': 'Czechia', 'continent': 'Europe', 'region': 'Prague'}","[{'id': 5775046007, 'name': 'All Users', 'membership_start_timestamp_micros': 1738281982000000, 'membership_expiry_timestamp_micros': 1790343694000000, 'npa': False}
 {'id': 5775046008, 'name': 'Purchasers', 'membership_start_timestamp_micros': 1738513166000000, 'membership_expiry_timestamp_micros': 1789226118000000, 'npa': False}]",[],"{'revenue_in_usd': 131.433506, 'sessions': 38, 'engagement_time_millis': 5172187, 'purchases': 5, 'engaged_sessions': 36, 'session_duration_micros': 16945667221}","{'in_app_purchase_score_7d': None, 'purchase_score_7d': None, 'churn_score_7d': None, 'revenue_28d_in_usd': None}","{'is_limited_ad_tracking': 'false', 'is_ads_personalization_allowed': 'true'}",20250403,20250403
1178464996.1733758240,5775020580,"{'last_active_timestamp_micros': 1743681438880684, 'user_first_touch_timestamp_micros': 1733702400000000, 'first_purchase_date': '20241211'}","{'operating_system': 'web', 'category': 'mobile', 'mobile_brand_name': 'Xiaomi', 'mobile_model_name': '23030RAC7Y', 'unified_screen_name': 'ELF BAR - nicolips.cz'}","{'city': 'Prague', 'country': 'Czechia', 'continent': 'Europe', 'region': 'Prague'}","[{'id': 5775046008, 'name': 'Purchasers', 'membership_start_timestamp_micros': 1733927369000000, 'membership_expiry_timestamp_micros': 1788629171000000, 'npa': False}
 {'id': 5775046007, 'name': 'All Users', 'membership_start_timestamp_micros': 1733758240000000, 'membership_expiry_timestamp_micros': 1790337438000000, 'npa': False}]",[],"{'revenue_in_usd': 88.126828, 'sessions': 53, 'engagement_time_millis': 10258602, 'purchases': 9, 'engaged_sessions': 52, 'session_duration_micros': 19846483350}","{'in_app_purchase_score_7d': None, 'purchase_score_7d': None, 'churn_score_7d': None, 'revenue_28d_in_usd': None}","{'is_limited_ad_tracking': 'false', 'is_ads_personalization_allowed': 'true'}",20250403,20250403
69454550.1685521373,5775020580,"{'last_active_timestamp_micros': 1743672015904754, 'user_first_touch_timestamp_micros': 1688947200000000, 'first_purchase_date': '20231129'}","{'operating_system': 'web', 'category': 'desktop', 'mobile_brand_name': 'Microsoft', 'mobile_model_name': None, 'unified_screen_name': 'VOOM E-cigarety – Anglická Kvalita a Rôzne Príchute | NicoLips'}","{'city': 'Munich', 'country': 'Germany', 'continent': 'Europe', 'region': 'Bavaria'}","[{'id': 5775046007, 'name': 'All Users', 'membership_start_timestamp_micros': 1688994450000000, 'membership_expiry_timestamp_micros': 1790328015000000, 'npa': False}]",[],"{'revenue_in_usd': 15.327275, 'sessions': 322, 'engagement_time_millis': 33859330, 'purchases': 1, 'engaged_sessions': 269, 'session_duration_micros': 146702568372}","{'in_app_purchase_score_7d': None, 'purchase_score_7d': None, 'churn_score_7d': None, 'revenue_28d_in_usd': None}","{'is_limited_ad_tracking': 'false', 'is_ads_personalization_allowed': 'true'}",20250403,20250403
1890088019.1739653792,5775020580,"{'last_active_timestamp_micros': 1743633956854496, 'user_first_touch_timestamp_micros': 1739577600000000, 'first_purchase_date': None}","{'operating_system': 'web', 'category': 'mobile', 'mobile_brand_name': 'Samsung', 'mobile_model_name': 'SM-A546B', 'unified_screen_name': 'VIKA CHAMP - nicolips.sk'}","{'city': 'Ridgeway Township', 'country': 'United States', 'continent': 'Americas', 'region': 'Michigan'}","[{'id': 5775046007, 'name': 'All Users', 'membership_start_timestamp_micros': 1739653792000000, 'membership_expiry_timestamp_micros': 1790289956000000, 'npa': False}]",[],"{'revenue_in_usd': None, 'sessions': 16, 'engagement_time_millis': 1388029, 'purchases': None, 'engaged_sessions': 16, 'session_duration_micros': 3187125799}","{'in_app_purchase_score_7d': None, 'purchase_score_7d': None, 'churn_score_7d': None, 'revenue_28d_in_usd': None}","{'is_limited_ad_tracking': 'false', 'is_ads_personalization_allowed': 'true'}",20250403,20250403
1427754633.1739794617,5775020580,"{'last_active_timestamp_micros': 1743700359576720, 'user_first_touch_timestamp_micros': 1739750400000000, 'first_purchase_date': None}","{'operating_system': 'web', 'category': 'mobile', 'mobile_brand_name': 'Xiaomi', 'mobile_model_name': '23078PND5G', 'unified_screen_name': 'KURWA COLLECTION - JUST BERRIES / FORREST BERRIES'}","{'city': 'Nitra', 'country': 'Slovakia', 'continent': 'Europe', 'region': 'Nitra Region'}","[{'id': 5775046007, 'name': 'All Users', 'membership_start_timestamp_micros': 1739794617000000, 'membership_expiry_timestamp_micros': 1790356359000000, 'npa': False}]",[],"{'revenue_in_usd': None, 'sessions': 32, 'engagement_time_millis': 2845559, 'purchases': None, 'engaged_sessions': 28, 'session_duration_micros': 15554113088}","{'in_app_purchase_score_7d': None, 'purchase_score_7d': None, 'churn_score_7d': None, 'revenue_28d_in_usd': None}","{'is_limited_ad_tracking': 'false', 'is_ads_personalization_allowed': 'true'}",20250403,20250403
74724556.1725454466,5775020580,"{'last_active_timestamp_micros': 1743631463394366, 'user_first_touch_timestamp_micros': 1725408000000000, 'first_purchase_date': '20240904'}","{'operating_system': 'web', 'category': 'mobile', 'mobile_brand_name': 'Motorola', 'mobile_model_name': 'moto g04', 'unified_screen_name': 'KURWA Nikotínové Vrecúška – 9 Unikátnych Príchutí | NicoLips'}","{'city': 'Nove Zamky', 'country': 'Slovakia', 'continent': 'Europe', 'region': 'Nitra Region'}","[{'id': 5775046007, 'name': 'All Users', 'membership_start_timestamp_micros': 1725454467000000, 'membership_expiry_timestamp_micros': 1790287463000000, 'npa': False}
 {'id': 5775046008, 'name': 'Purchasers', 'membership_start_timestamp_micros': 1727990082000000, 'membership_expiry_timestamp_micros': 1789488636000000, 'npa': False}]",[],"{'revenue_in_usd': 128.022752, 'sessions': 45, 'engagement_time_millis': 4935748, 'purchases': 14, 'engaged_sessions': 44, 'session_duration_micros': 16038429967}","{'in_app_purchase_score_7d': None, 'purchase_score_7d': None, 'churn_score_7d': None, 'revenue_28d_in_usd': None}","{'is_limited_ad_tracking': 'false', 'is_ads_personalization_allowed': 'true'}",20250403,20250403
53291631.1725778846,5775020580,"{'last_active_timestamp_micros': 1743699157646544, 'user_first_touch_timestamp_micros': 1725753600000000, 'first_purchase_date': '20241005'}","{'operating_system': 'web', 'category': 'mobile', 'mobile_brand_name': 'Samsung', 'mobile_model_name': 'SM-A156B', 'unified_screen_name': 'Ďakujeme za objednávku - NicoLips'}","{'city': 'Nitra', 'country': 'Slovakia', 'continent': 'Europe', 'region': 'Nitra Region'}","[{'id': 5775046007, 'name': 'All Users', 'membership_start_timestamp_micros': 1725778847000000, 'membership_expiry_timestamp_micros': 1790355157000000, 'npa': False}
 {'id': 5775046008, 'name': 'Purchasers', 'membership_start_timestamp_micros': 1728142079000000, 'membership_expiry_timestamp_micros': 1788265210000000, 'npa': False}]",[],"{'revenue_in_usd': 231.773401, 'sessions': 17, 'engagement_time_millis': 3773866, 'purchases': 4, 'engaged_sessions': 15, 'session_duration_micros': 5216300381}","{'in_app_purchase_score_7d': None, 'purchase_score_7d': None, 'churn_score_7d': None, 'revenue_28d_in_usd': None}","{'is_limited_ad_tracking': 'false', 'is_ads_personalization_allowed': 'true'}",20250403,20250403
1416012495.1739820936,5775020580,"{'last_active_timestamp_micros': 1743681929028903, 'user_first_touch_timestamp_micros': 1739750400000000, 'first_purchase_date': None}","{'operating_system': 'web', 'category': 'mobile', 'mobile_brand_name': 'Xiaomi', 'mobile_model_name': '22101316UG', 'unified_screen_name': 'Nikotínové vrecúška, E-cigarety| e-shop Nicolips'}","{'city': 'Sala', 'country': 'Slovakia', 'continent': 'Europe', 'region': 'Nitra Region'}","[{'id': 5775046007, 'name': 'All Users', 'membership_start_timestamp_micros': 1739820936000000, 'membership_expiry_timestamp_micros': 1790337929000000, 'npa': False}]",[],"{'revenue_in_usd': None, 'sessions': 27, 'engagement_time_millis': 1593197, 'purchases': None, 'engaged_sessions': 24, 'session_duration_micros': 7141984665}","{'in_app_purchase_score_7d': None, 'purchase_score_7d': None, 'churn_score_7d': None, 'revenue_28d_in_usd': None}","{'is_limited_ad_tracking': 'false', 'is_ads_personalization_allowed': 'true'}",20250403,20250403
