pseudo_user_id,stream_id,user_info,device,geo,audiences,user_properties,user_ltv,predictions,privacy_info,occurrence_date,last_updated_date
2109474551.1731504423,5775020580,"{'last_active_timestamp_micros': 1743618728319465, 'user_first_touch_timestamp_micros': 1731456000000000, 'first_purchase_date': '20241228'}","{'operating_system': 'web', 'category': 'mobile', 'mobile_brand_name': 'Xiaomi', 'mobile_model_name': '22101316G', 'unified_screen_name': 'Objednávka - platba a doprava'}","{'city': '', 'country': 'France', 'continent': 'Europe', 'region': ''}","[{'id': 5775046007, 'name': 'All Users', 'membership_start_timestamp_micros': 1731504423000000, 'membership_expiry_timestamp_micros': 1790274728000000, 'npa': False}
 {'id': 5775046008, 'name': 'Purchasers', 'membership_start_timestamp_micros': 1735383073000000, 'membership_expiry_timestamp_micros': 1787663040000000, 'npa': False}]",[],"{'revenue_in_usd': 300.615476, 'sessions': 77, 'engagement_time_millis': 13569378, 'purchases': 3, 'engaged_sessions': 70, 'session_duration_micros': 49875328915}","{'in_app_purchase_score_7d': None, 'purchase_score_7d': None, 'churn_score_7d': None, 'revenue_28d_in_usd': None}","{'is_limited_ad_tracking': 'false', 'is_ads_personalization_allowed': 'true'}",20250402,20250402
925501403.1716373875,5775020580,"{'last_active_timestamp_micros': 1743572154432568, 'user_first_touch_timestamp_micros': 1716336000000000, 'first_purchase_date': None}","{'operating_system': 'web', 'category': 'mobile', 'mobile_brand_name': 'Motorola', 'mobile_model_name': 'moto g53 5G', 'unified_screen_name': 'Nikotínové vrecúška, E-cigarety| e-shop Nicolips'}","{'city': '', 'country': 'Austria', 'continent': 'Europe', 'region': ''}","[{'id': 5775046007, 'name': 'All Users', 'membership_start_timestamp_micros': 1716373874000000, 'membership_expiry_timestamp_micros': 1790228154000000, 'npa': False}]",[],"{'revenue_in_usd': None, 'sessions': 49, 'engagement_time_millis': 5362122, 'purchases': None, 'engaged_sessions': 35, 'session_duration_micros': 11276127260}","{'in_app_purchase_score_7d': None, 'purchase_score_7d': None, 'churn_score_7d': None, 'revenue_28d_in_usd': None}","{'is_limited_ad_tracking': 'false', 'is_ads_personalization_allowed': 'true'}",20250402,20250402
1022675613.1699209987,5775020580,"{'last_active_timestamp_micros': 1743582882250738, 'user_first_touch_timestamp_micros': 1699142400000000, 'first_purchase_date': None}","{'operating_system': 'web', 'category': 'mobile', 'mobile_brand_name': 'Samsung', 'mobile_model_name': 'SM-A536B', 'unified_screen_name': 'CUBA BLACK CHERRY - nicolips.sk'}","{'city': '', 'country': 'Romania', 'continent': 'Europe', 'region': ''}","[{'id': 5775046007, 'name': 'All Users', 'membership_start_timestamp_micros': 1699209987000000, 'membership_expiry_timestamp_micros': 1790238882000000, 'npa': False}]",[],"{'revenue_in_usd': 0.0, 'sessions': 20, 'engagement_time_millis': 2497473, 'purchases': None, 'engaged_sessions': 13, 'session_duration_micros': 2836722407}","{'in_app_purchase_score_7d': None, 'purchase_score_7d': None, 'churn_score_7d': None, 'revenue_28d_in_usd': None}","{'is_limited_ad_tracking': 'false', 'is_ads_personalization_allowed': 'true'}",20250402,20250402
1127190170.1724790236,5775020580,"{'last_active_timestamp_micros': 1743595881653448, 'user_first_touch_timestamp_micros': 1724716800000000, 'first_purchase_date': '20240906'}","{'operating_system': 'web', 'category': 'mobile', 'mobile_brand_name': 'OnePlus', 'mobile_model_name': 'CPH2465', 'unified_screen_name': 'NOIS EXTREME - nicolips.sk'}","{'city': 'Dalefield', 'country': 'New Zealand', 'continent': 'Oceania', 'region': 'Otago'}","[{'id': 5775046007, 'name': 'All Users', 'membership_start_timestamp_micros': 1724790235000000, 'membership_expiry_timestamp_micros': 1790251881000000, 'npa': False}]",[],"{'revenue_in_usd': 45.344303, 'sessions': 34, 'engagement_time_millis': 2956243, 'purchases': 3, 'engaged_sessions': 28, 'session_duration_micros': 4760566911}","{'in_app_purchase_score_7d': None, 'purchase_score_7d': None, 'churn_score_7d': None, 'revenue_28d_in_usd': None}","{'is_limited_ad_tracking': 'false', 'is_ads_personalization_allowed': 'true'}",20250402,20250402
1620469660.1736342360,5775020580,"{'last_active_timestamp_micros': 1743597683864026, 'user_first_touch_timestamp_micros': 1736294400000000, 'first_purchase_date': '20250108'}","{'operating_system': 'web', 'category': 'mobile', 'mobile_brand_name': 'Apple', 'mobile_model_name': None, 'unified_screen_name': 'Nikotinové sáčky, E-cigarety | e-shop Nicolips'}","{'city': 'Prague', 'country': 'Czechia', 'continent': 'Europe', 'region': 'Prague'}","[{'id': 5775046007, 'name': 'All Users', 'membership_start_timestamp_micros': 1736342360000000, 'membership_expiry_timestamp_micros': 1790253683000000, 'npa': False}
 {'id': 5775046008, 'name': 'Purchasers', 'membership_start_timestamp_micros': 1736369739000000, 'membership_expiry_timestamp_micros': 1787332558000000, 'npa': False}]",[],"{'revenue_in_usd': 48.774277, 'sessions': 77, 'engagement_time_millis': 8038534, 'purchases': 4, 'engaged_sessions': 54, 'session_duration_micros': 50602001226}","{'in_app_purchase_score_7d': None, 'purchase_score_7d': None, 'churn_score_7d': None, 'revenue_28d_in_usd': None}","{'is_limited_ad_tracking': 'false', 'is_ads_personalization_allowed': 'false'}",20250402,20250402
871045057.1738318265,5775020580,"{'last_active_timestamp_micros': 1743623360603400, 'user_first_touch_timestamp_micros': 1738281600000000, 'first_purchase_date': '20250131'}","{'operating_system': 'web', 'category': 'mobile', 'mobile_brand_name': 'Apple', 'mobile_model_name': None, 'unified_screen_name': 'Děkujeme za objednávku - NicoLips'}","{'city': 'Prague', 'country': 'Czechia', 'continent': 'Europe', 'region': 'Prague'}","[{'id': 5775046008, 'name': 'Purchasers', 'membership_start_timestamp_micros': 1738344167000000, 'membership_expiry_timestamp_micros': 1789225036000000, 'npa': False}
 {'id': 5775046007, 'name': 'All Users', 'membership_start_timestamp_micros': 1738318265000000, 'membership_expiry_timestamp_micros': 1790279360000000, 'npa': False}]",[],"{'revenue_in_usd': 62.96215, 'sessions': 21, 'engagement_time_millis': 3685509, 'purchases': 2, 'engaged_sessions': 19, 'session_duration_micros': 5578024402}","{'in_app_purchase_score_7d': None, 'purchase_score_7d': None, 'churn_score_7d': None, 'revenue_28d_in_usd': None}","{'is_limited_ad_tracking': 'false', 'is_ads_personalization_allowed': 'true'}",20250402,20250402
1022491232.1741281646,5775020580,"{'last_active_timestamp_micros': 1743609782943547, 'user_first_touch_timestamp_micros': 1741219200000000, 'first_purchase_date': None}","{'operating_system': 'web', 'category': 'mobile', 'mobile_brand_name': None, 'mobile_model_name': 'SM-A346B', 'unified_screen_name': 'Nikotinové sáčky - nicolips.cz'}","{'city': 'Prague', 'country': 'Czechia', 'continent': 'Europe', 'region': 'Prague'}","[{'id': 5775046007, 'name': 'All Users', 'membership_start_timestamp_micros': 1741281658000000, 'membership_expiry_timestamp_micros': 1790265782000000, 'npa': False}]",[],"{'revenue_in_usd': None, 'sessions': 30, 'engagement_time_millis': 2280051, 'purchases': None, 'engaged_sessions': 25, 'session_duration_micros': 12959934620}","{'in_app_purchase_score_7d': None, 'purchase_score_7d': None, 'churn_score_7d': None, 'revenue_28d_in_usd': None}","{'is_limited_ad_tracking': 'false', 'is_ads_personalization_allowed': 'true'}",20250402,20250402
116507049.1738281981,5775020580,"{'last_active_timestamp_micros': 1743593441381876, 'user_first_touch_timestamp_micros': 1738281600000000, 'first_purchase_date': '20250202'}","{'operating_system': 'web', 'category': 'mobile', 'mobile_brand_name': 'Apple', 'mobile_model_name': None, 'unified_screen_name': 'Klientské centrum - NicoLips'}","{'city': 'Prague', 'country': 'Czechia', 'continent': 'Europe', 'region': 'Prague'}","[{'id': 5775046007, 'name': 'All Users', 'membership_start_timestamp_micros': 1738281982000000, 'membership_expiry_timestamp_micros': 1790249441000000, 'npa': False}
 {'id': 5775046008, 'name': 'Purchasers', 'membership_start_timestamp_micros': 1738513166000000, 'membership_expiry_timestamp_micros': 1789226118000000, 'npa': False}]",[],"{'revenue_in_usd': 131.433506, 'sessions': 34, 'engagement_time_millis': 4949887, 'purchases': 5, 'engaged_sessions': 33, 'session_duration_micros': 16588546013}","{'in_app_purchase_score_7d': None, 'purchase_score_7d': None, 'churn_score_7d': None, 'revenue_28d_in_usd': None}","{'is_limited_ad_tracking': 'false', 'is_ads_personalization_allowed': 'true'}",20250402,20250402
154894653.1742582936,5775020580,"{'last_active_timestamp_micros': 1743621296685465, 'user_first_touch_timestamp_micros': 1742515200000000, 'first_purchase_date': None}","{'operating_system': 'web', 'category': 'mobile', 'mobile_brand_name': 'Apple', 'mobile_model_name': None, 'unified_screen_name': 'Ověření věku - NicoLips'}","{'city': 'Prague', 'country': 'Czechia', 'continent': 'Europe', 'region': 'Prague'}","[{'id': 5775046007, 'name': 'All Users', 'membership_start_timestamp_micros': 1742582936000000, 'membership_expiry_timestamp_micros': 1790277296000000, 'npa': False}]",[],"{'revenue_in_usd': None, 'sessions': 61, 'engagement_time_millis': 8093903, 'purchases': None, 'engaged_sessions': 47, 'session_duration_micros': 35521109964}","{'in_app_purchase_score_7d': None, 'purchase_score_7d': None, 'churn_score_7d': None, 'revenue_28d_in_usd': None}","{'is_limited_ad_tracking': 'false', 'is_ads_personalization_allowed': 'true'}",20250402,20250402
366970735.1722185247,5775020580,"{'last_active_timestamp_micros': 1743618119914793, 'user_first_touch_timestamp_micros': 1722124800000000, 'first_purchase_date': '20240828'}","{'operating_system': 'web', 'category': 'mobile', 'mobile_brand_name': 'Samsung', 'mobile_model_name': 'SM-S918B', 'unified_screen_name': 'Pablo - nicolips.cz'}","{'city': 'Prague', 'country': 'Czechia', 'continent': 'Europe', 'region': 'Prague'}","[{'id': 5775046007, 'name': 'All Users', 'membership_start_timestamp_micros': 1722185247000000, 'membership_expiry_timestamp_micros': 1790274119000000, 'npa': False}
 {'id': 5775046008, 'name': 'Purchasers', 'membership_start_timestamp_micros': 1724872656000000, 'membership_expiry_timestamp_micros': 1787318902000000, 'npa': False}]",[],"{'revenue_in_usd': 379.708027, 'sessions': 37, 'engagement_time_millis': 3880749, 'purchases': 13, 'engaged_sessions': 24, 'session_duration_micros': 8223759601}","{'in_app_purchase_score_7d': None, 'purchase_score_7d': None, 'churn_score_7d': None, 'revenue_28d_in_usd': None}","{'is_limited_ad_tracking': 'false', 'is_ads_personalization_allowed': 'true'}",20250402,20250402
