user_id,user_info,device,geo,audiences,user_properties,user_ltv,predictions,privacy_info,occurrence_date,last_updated_date
ee3aa7748b4ce44d3f46e43981c150afcbf30aa7c06b1fb868b3b01b785a4b0d,"{'last_active_timestamp_micros': 1741872672231011, 'user_first_touch_timestamp_micros': 0, 'first_purchase_date': None}","{'operating_system': 'web', 'category': 'mobile', 'mobile_brand_name': 'Samsung', 'mobile_model_name': 'SM-S711B', 'unified_screen_name': 'Objednávka - informácie o Vás'}","{'city': 'Bratislava', 'country': 'Slovakia', 'continent': 'Europe', 'region': 'Bratislava Region'}","[{'id': 5775046007, 'name': 'All Users', 'membership_start_timestamp_micros': 1741801485000000, 'membership_expiry_timestamp_micros': 1788528672000000, 'npa': False}]",[],"{'revenue_in_usd': None, 'sessions': 2, 'engagement_time_millis': 678285, 'purchases': None, 'engaged_sessions': 2, 'session_duration_micros': 2440500934}","{'in_app_purchase_score_7d': None, 'purchase_score_7d': None, 'churn_score_7d': None, 'revenue_28d_in_usd': None}","{'is_limited_ad_tracking': 'false', 'is_ads_personalization_allowed': '(not set)'}",20250313,20250313
c6c9261f1f07a40c46d268be4a8456162783832431ddcf97cfca3b0c0a9d3ce7,"{'last_active_timestamp_micros': 1741864806459436, 'user_first_touch_timestamp_micros': 0, 'first_purchase_date': None}","{'operating_system': 'web', 'category': 'mobile', 'mobile_brand_name': 'Xiaomi', 'mobile_model_name': '23108RN04Y', 'unified_screen_name': 'Mystery Box – prekvapivé balíčky s nikotínovými produktmi | NicoLips'}","{'city': '', 'country': 'Slovakia', 'continent': 'Europe', 'region': 'Nitra Region'}","[{'id': 5775046007, 'name': 'All Users', 'membership_start_timestamp_micros': 1727547646000000, 'membership_expiry_timestamp_micros': 1788520806000000, 'npa': False}]",[],"{'revenue_in_usd': None, 'sessions': 3, 'engagement_time_millis': 2019768, 'purchases': None, 'engaged_sessions': 3, 'session_duration_micros': 3401019699}","{'in_app_purchase_score_7d': None, 'purchase_score_7d': None, 'churn_score_7d': None, 'revenue_28d_in_usd': None}","{'is_limited_ad_tracking': 'false', 'is_ads_personalization_allowed': '(not set)'}",20250313,20250313
7093f41c96958cb9298deae2b38bfd5fa12153f55594b39f22c9029206539264,"{'last_active_timestamp_micros': 1741850831624274, 'user_first_touch_timestamp_micros': 1741824000000000, 'first_purchase_date': None}","{'operating_system': 'web', 'category': 'mobile', 'mobile_brand_name': 'Nothing', 'mobile_model_name': 'A063', 'unified_screen_name': 'Nikotinové sáčky, E-cigarety | e-shop Nicolips'}","{'city': 'Usti nad Orlici', 'country': 'Czechia', 'continent': 'Europe', 'region': 'Pardubice Region'}","[{'id': 5775046007, 'name': 'All Users', 'membership_start_timestamp_micros': 1741850351000000, 'membership_expiry_timestamp_micros': 1788506831000000, 'npa': False}]",[],"{'revenue_in_usd': None, 'sessions': 1, 'engagement_time_millis': 245331, 'purchases': None, 'engaged_sessions': 1, 'session_duration_micros': 480076838}","{'in_app_purchase_score_7d': None, 'purchase_score_7d': None, 'churn_score_7d': None, 'revenue_28d_in_usd': None}","{'is_limited_ad_tracking': 'false', 'is_ads_personalization_allowed': '(not set)'}",20250313,20250313
8d03fabfe5e9162c5a92394ba59c15b0395b0493dd823dc5ca8e5bf9d72839c0,"{'last_active_timestamp_micros': 1741861273341030, 'user_first_touch_timestamp_micros': 0, 'first_purchase_date': None}","{'operating_system': 'web', 'category': 'mobile', 'mobile_brand_name': 'Xiaomi', 'mobile_model_name': '23053RN02Y', 'unified_screen_name': 'Objednávka - informácie o Vás'}","{'city': 'Cadca', 'country': 'Slovakia', 'continent': 'Europe', 'region': 'Zilina Region'}","[{'id': 5775046007, 'name': 'All Users', 'membership_start_timestamp_micros': 1741857097000000, 'membership_expiry_timestamp_micros': 1788517273000000, 'npa': False}]",[],"{'revenue_in_usd': None, 'sessions': 1, 'engagement_time_millis': 1006674, 'purchases': None, 'engaged_sessions': 1, 'session_duration_micros': 4175784661}","{'in_app_purchase_score_7d': None, 'purchase_score_7d': None, 'churn_score_7d': None, 'revenue_28d_in_usd': None}","{'is_limited_ad_tracking': 'false', 'is_ads_personalization_allowed': '(not set)'}",20250313,20250313
d32d5186a079e2a6cf8c22c166beee8060180ad612aac2120f538aaa0565c3a2,"{'last_active_timestamp_micros': 1741893736458693, 'user_first_touch_timestamp_micros': 1736121600000000, 'first_purchase_date': None}","{'operating_system': 'web', 'category': 'desktop', 'mobile_brand_name': 'Google', 'mobile_model_name': None, 'unified_screen_name': 'Nicolips pľuvadlo - nicolips.sk'}","{'city': 'Velke Mezirici', 'country': 'Czechia', 'continent': 'Europe', 'region': 'Vysocina Region'}","[{'id': 5775046007, 'name': 'All Users', 'membership_start_timestamp_micros': 1736100115000000, 'membership_expiry_timestamp_micros': 1788549736000000, 'npa': False}]",[],"{'revenue_in_usd': None, 'sessions': 7, 'engagement_time_millis': 3207292, 'purchases': None, 'engaged_sessions': 7, 'session_duration_micros': 4632373986}","{'in_app_purchase_score_7d': None, 'purchase_score_7d': None, 'churn_score_7d': None, 'revenue_28d_in_usd': None}","{'is_limited_ad_tracking': 'false', 'is_ads_personalization_allowed': '(not set)'}",20250313,20250313
12cb2495ac91e1dcc5f699f9d7e549809e3eda74e87d610976c9eeab674785a0,"{'last_active_timestamp_micros': 1741887094000253, 'user_first_touch_timestamp_micros': 1741651200000000, 'first_purchase_date': None}","{'operating_system': 'web', 'category': 'desktop', 'mobile_brand_name': 'Opera Software', 'mobile_model_name': None, 'unified_screen_name': 'KILLA BLUEBERRY - nicolips.sk'}","{'city': '', 'country': 'Slovakia', 'continent': 'Europe', 'region': 'Presov Region'}","[{'id': 5775046007, 'name': 'All Users', 'membership_start_timestamp_micros': 1741722432000000, 'membership_expiry_timestamp_micros': 1788543094000000, 'npa': False}]",[],"{'revenue_in_usd': None, 'sessions': 4, 'engagement_time_millis': 1635906, 'purchases': None, 'engaged_sessions': 2, 'session_duration_micros': 2336346680}","{'in_app_purchase_score_7d': None, 'purchase_score_7d': None, 'churn_score_7d': None, 'revenue_28d_in_usd': None}","{'is_limited_ad_tracking': 'false', 'is_ads_personalization_allowed': '(not set)'}",20250313,20250313
c856ba8a6a2cff079086525f3632a91f3a1f0e9bdcf69c7dd62a373b95df5bf8,"{'last_active_timestamp_micros': 1741893763641110, 'user_first_touch_timestamp_micros': 0, 'first_purchase_date': None}","{'operating_system': 'web', 'category': 'desktop', 'mobile_brand_name': 'Opera Software', 'mobile_model_name': None, 'unified_screen_name': 'Objednávka - informácie o Vás'}","{'city': 'Dolny Kubin', 'country': 'Slovakia', 'continent': 'Europe', 'region': 'Zilina Region'}","[{'id': 5775046007, 'name': 'All Users', 'membership_start_timestamp_micros': 1741893670000000, 'membership_expiry_timestamp_micros': 1788549763000000, 'npa': False}]",[],"{'revenue_in_usd': None, 'sessions': 1, 'engagement_time_millis': 70285, 'purchases': None, 'engaged_sessions': 1, 'session_duration_micros': 92989306}","{'in_app_purchase_score_7d': None, 'purchase_score_7d': None, 'churn_score_7d': None, 'revenue_28d_in_usd': None}","{'is_limited_ad_tracking': 'false', 'is_ads_personalization_allowed': '(not set)'}",20250313,20250313
25aca7e86bafcc2d54c89a9f670d6cdfedfb1ce9767cfc3c3f1b6c244680baaa,"{'last_active_timestamp_micros': 1741902325530595, 'user_first_touch_timestamp_micros': 1741824000000000, 'first_purchase_date': None}","{'operating_system': 'web', 'category': 'desktop', 'mobile_brand_name': 'Microsoft', 'mobile_model_name': None, 'unified_screen_name': 'Objednávka - platba a doprava'}","{'city': 'Kosice', 'country': 'Slovakia', 'continent': 'Europe', 'region': 'Kosice Region'}","[{'id': 5775046007, 'name': 'All Users', 'membership_start_timestamp_micros': 1741889903000000, 'membership_expiry_timestamp_micros': 1788558325000000, 'npa': False}]",[],"{'revenue_in_usd': None, 'sessions': 3, 'engagement_time_millis': 1203404, 'purchases': None, 'engaged_sessions': 3, 'session_duration_micros': 3764490933}","{'in_app_purchase_score_7d': None, 'purchase_score_7d': None, 'churn_score_7d': None, 'revenue_28d_in_usd': None}","{'is_limited_ad_tracking': 'false', 'is_ads_personalization_allowed': '(not set)'}",20250313,20250313
d71db18d79f65a65ab0e8c207894db628be3a5703cadcca8580ded7b0584bbd5,"{'last_active_timestamp_micros': 1741905091338190, 'user_first_touch_timestamp_micros': 1741824000000000, 'first_purchase_date': None}","{'operating_system': 'web', 'category': 'desktop', 'mobile_brand_name': 'Apple', 'mobile_model_name': None, 'unified_screen_name': 'Objednávka - platba a doprava'}","{'city': 'Bratislava', 'country': 'Slovakia', 'continent': 'Europe', 'region': 'Bratislava Region'}","[{'id': 5775046007, 'name': 'All Users', 'membership_start_timestamp_micros': 1741875989000000, 'membership_expiry_timestamp_micros': 1788561091000000, 'npa': False}]",[],"{'revenue_in_usd': None, 'sessions': 2, 'engagement_time_millis': 688245, 'purchases': None, 'engaged_sessions': 1, 'session_duration_micros': 704788530}","{'in_app_purchase_score_7d': None, 'purchase_score_7d': None, 'churn_score_7d': None, 'revenue_28d_in_usd': None}","{'is_limited_ad_tracking': 'false', 'is_ads_personalization_allowed': '(not set)'}",20250313,20250313
9e49ea2627b8fd73c6c44f8cc181301f38477f6e0e1f2a929fc5bee5e2e6d1fa,"{'last_active_timestamp_micros': 1741892251869895, 'user_first_touch_timestamp_micros': 0, 'first_purchase_date': None}","{'operating_system': 'web', 'category': 'mobile', 'mobile_brand_name': 'Mozilla', 'mobile_model_name': None, 'unified_screen_name': 'Objednávka - platba a doprava'}","{'city': 'Modra', 'country': 'Slovakia', 'continent': 'Europe', 'region': 'Bratislava Region'}","[{'id': 5775046007, 'name': 'All Users', 'membership_start_timestamp_micros': 1741804686000000, 'membership_expiry_timestamp_micros': 1788548251000000, 'npa': False}]",[],"{'revenue_in_usd': None, 'sessions': 4, 'engagement_time_millis': 4823542, 'purchases': None, 'engaged_sessions': 4, 'session_duration_micros': 10362719529}","{'in_app_purchase_score_7d': None, 'purchase_score_7d': None, 'churn_score_7d': None, 'revenue_28d_in_usd': None}","{'is_limited_ad_tracking': 'false', 'is_ads_personalization_allowed': '(not set)'}",20250313,20250313
